,Census Tract,Ozone,PM2.5,Diesel PM,Pesticides,Tox. Release,Traffic,Asthma,Low Birth Weight,Cardiovascular Disease,Poverty,Unemployment
5675,6065044402,0.062,6.60204561,0.509,0.22,78.12835689,165.64,30.61,3.19,8.98,29.5,11.1
5676,6073017049,0.044,9.95548266,6.622,0.0,46.83232499,347.87,24.1,5.02,6.47,29.4,5.8
5677,6059052511,0.048,9.53630303,13.04,0.0,13183.01709,378.16,26.19,5.42,5.99,15.2,8.2
5678,6037265100,0.046,12.05,28.12,0.0,1382.730024,1235.91,11.93,1.68,5.64,19.0,9.6
5679,6053013500,0.035,5.34450672,10.792,0.0,0.393577519,550.74,51.25,7.11,6.28,50.1,7.3
5680,6007001702,0.053,9.53630303,1.171,0.0,0.009665868,225.42,54.07,5.13,11.09,37.2,14.4
5681,6073019208,0.046,9.95548266,5.139,77.45,31.42008703,1059.86,33.1,5.07,6.49,15.9,6.7
5682,6023000500,0.026,6.18286598,6.622,0.0,13.96913782,773.74,107.5,3.03,10.47,63.1,9.6
5683,6111007614,0.053,9.53630303,1.599,36.47,29.95747733,812.43,31.87,4.18,7.62,11.8,4.4
5684,6067007702,0.051,9.53630303,5.661,0.0,94.58935426,702.47,106.76,4.85,8.05,21.9,8.6
5685,6059021807,0.051,11.63,14.903,0.03,10056.14692,2343.14,21.54,2.82,6.03,18.8,12.6
5686,6059021820,0.05,11.21,20.13,319.04,16632.57186,460.9,17.79,4.74,5.38,12.1,10.2
5687,6045010200,0.038,6.60328206,0.359,0.48,2.04e-05,114.64,43.2,4.76,6.18,50.9,12.6
5690,6073014102,0.042,11.21,10.38,0.0,202.7166361,369.37,67.92,5.75,5.73,34.7,21.4
5692,6019005909,0.065,15.4,16.784,135.68,1575.827157,208.02,32.56,3.38,5.77,16.7,10.8
5693,6037300501,0.053,11.21,8.684,0.0,1241.764184,1890.66,28.99,3.82,6.99,18.2,4.1
5694,6111001601,0.044,9.53630303,8.224,1942.3,71.55766329,783.79,44.46,1.16,7.86,38.4,12.0
5695,6019005504,0.065,15.4,13.14,0.84,2076.93996,130.1,26.31,8.38,4.93,15.5,7.8
5696,6073020022,0.046,10.37,13.452,21.82,49.52624453,489.56,24.17,5.01,6.1,35.5,5.4
5697,6067007107,0.048,8.27876414,7.51,25.54,139.95718,858.28,42.49,5.05,7.8,13.8,6.9
5698,6001444301,0.035,9.1171234,6.437,0.0,145.0912701,589.26,73.21,3.66,10.59,23.8,5.5
5699,6067009612,0.048,9.53630303,14.46,0.0,31.43566764,684.48,55.67,5.57,10.65,24.2,7.0
5700,6111000303,0.051,9.1171234,2.566,288.62,25.43832146,226.51,30.26,2.52,9.15,36.2,2.7
5701,6073012302,0.04,11.21,17.55,0.0,635.7300648,457.65,57.45,2.0,8.14,52.8,6.8
5702,6067008208,0.055,8.27876414,7.601,0.08,26.25635242,1155.12,45.14,4.27,10.71,34.5,12.7
5703,6059063802,0.044,10.37,16.94,0.0,8169.664383,911.0,36.22,3.91,6.33,33.4,10.1
5704,6065040806,0.06,13.73,19.69,0.0,4787.496449,390.49,24.3,4.48,8.14,12.0,4.0
5705,6037430701,0.051,10.37,12.001,0.0,3676.986261,1889.18,17.53,4.14,5.15,16.2,6.9
5706,6001441921,0.035,9.53630303,27.765,0.0,127.8468136,521.1,67.67,4.12,10.69,12.7,6.3
5708,6037211000,0.048,12.47,29.737,0.0,2291.339201,1417.48,33.06,4.49,4.81,14.3,4.4
5709,6073000500,0.04,10.37,24.773,0.0,186.5289421,2666.02,35.24,5.29,5.45,19.8,8.2
5710,6037571300,0.042,11.21,18.4,0.0,5167.107582,629.28,48.24,1.44,7.94,10.0,8.2
5711,6037901008,0.062,6.18286598,8.852,0.0,9.250258365,443.51,51.91,6.99,8.8,25.4,12.8
5713,6065043278,0.057,8.27876414,11.24,0.0,223.7119534,945.47,26.83,5.48,8.35,18.2,11.2
5714,6085512312,0.04,8.69794377,27.45,1537.52,29.13159725,1189.87,40.1,2.26,9.19,10.3,9.2
5715,6095252103,0.035,7.85958451,16.849,0.0,1729.874442,271.04,93.65,5.9,9.72,29.5,12.0
5716,6075022704,0.03,8.69794377,106.3,0.0,222.7555805,3175.38,50.13,3.46,7.25,9.6,7.5
5717,6111007904,0.055,9.53630303,10.51,0.0,37.429939,1170.44,41.29,2.81,11.0,18.0,6.5
5718,6073019205,0.044,9.53630303,8.998,2.4,39.09708186,649.3,38.59,4.96,7.1,46.1,7.9
5719,6079012702,0.051,7.19047441,0.359,135.7,897.0622039,107.29,31.38,4.01,5.36,26.9,6.7
5720,6001443321,0.035,9.53630303,36.37,0.0,147.406329,1487.93,20.59,5.15,6.4,10.6,6.3
5721,6001406900,0.03,8.69794377,36.569,0.0,362.9341602,704.15,84.37,6.87,6.3,29.4,8.3
5722,6023011200,0.03,5.85987033,0.348,0.0,1.661593255,193.78,36.01,4.7,12.79,38.2,5.0
5723,6097153600,0.03,6.18286598,5.562,72.76,46.73948743,304.31,30.2,6.06,4.7,28.9,5.9
5724,6013321101,0.035,7.85958451,14.114,0.0,1162.231114,888.74,78.96,3.07,9.14,16.7,15.1
5725,6075047801,0.03,7.85958451,39.92,0.0,221.8478826,426.58,23.94,7.37,5.57,27.5,7.6
5727,6067009635,0.046,8.69794377,8.339,4.9,27.92502979,658.99,41.68,5.02,8.49,14.4,11.2
5728,6037920329,0.065,10.37,22.511,0.0,51.83473786,774.27,24.53,3.93,8.94,11.6,6.9
5729,6085506103,0.035,10.37,23.327,0.0,220.3737055,750.8,25.15,4.79,6.84,18.3,6.1
5730,6067000300,0.048,9.53630303,30.044,0.0,499.0538074,400.0,38.58,4.89,8.51,13.0,7.6
5731,6087100500,0.035,9.53630303,13.068,3381.67,17.03460392,432.61,26.59,4.08,5.17,44.2,7.7
5732,6037408705,0.051,11.21,6.55,0.0,11198.99298,659.07,28.01,3.83,6.13,28.8,4.4
5733,6037264301,0.046,12.05,38.73,0.0,1276.362129,893.61,13.57,4.64,4.62,13.2,5.2
5734,6001451602,0.04,8.69794377,20.05,6.84,139.1946888,439.99,33.9,4.63,9.85,23.4,4.3
5735,6081603900,0.03,8.69794377,24.743,0.0,103.7773563,900.95,47.42,5.06,5.96,13.1,5.3
5736,6029000503,0.062,18.76,26.176,1352.77,496.4221183,984.2,33.33,2.42,7.65,11.4,5.3
5737,6037214600,0.048,12.05,29.3,0.0,1795.315945,1484.9,25.85,2.45,6.47,18.5,4.6
5738,6059052422,0.05,8.69794377,11.541,317.99,5128.783261,479.3,22.74,5.35,6.91,6.6,4.1
5739,6029005801,0.065,6.18286598,6.668,0.0,29.91672482,512.79,61.18,4.6,14.05,43.3,8.3
5740,6059021826,0.053,12.05,7.762,0.0,7647.324982,3360.8,22.82,1.82,9.54,18.7,12.9
5741,6065042732,0.06,10.79,6.188,0.0,253.5248643,505.23,23.12,5.79,7.91,24.2,9.6
5742,6017030302,0.053,3.6677882,5.69,0.0,11.5881021,1111.9,19.56,5.75,4.23,53.5,13.2
5743,6073013420,0.04,11.63,11.01,0.0,519.2746918,850.35,57.45,2.48,8.14,13.1,10.8
5744,6111001602,0.044,9.53630303,14.246,47.18,70.42687439,1004.63,44.46,5.43,7.86,17.9,5.4
5746,6029003806,0.062,18.76,24.79,0.0,506.6820669,452.93,30.74,4.03,8.3,15.6,5.0
5747,6059001505,0.048,11.21,15.273,0.0,10687.64986,1225.41,24.65,2.91,6.72,18.0,9.4
5748,6081604900,0.03,8.69794377,18.163,0.0,122.1722591,749.09,28.53,6.16,4.04,14.3,5.5
5749,6087101200,0.035,8.69794377,11.323,9561.29,15.48054423,509.44,29.67,2.61,5.59,34.2,9.2
5750,6059062614,0.046,9.95548266,16.619,0.0,11269.56864,922.79,6.38,3.94,3.24,53.4,5.1
5751,6079011200,0.035,8.17459516,2.946,20.89,9.31246712,860.43,15.92,3.81,4.8,58.7,8.3
5752,6037265410,0.046,11.63,38.73,0.0,1246.851044,3540.98,14.77,6.14,4.99,19.1,7.5
5753,6037910205,0.06,6.18286598,3.908,0.0,11.14229512,1048.45,51.72,5.19,8.23,37.5,10.9
5754,6065044509,0.068,5.34450672,5.967,0.0,0.10202967,186.5,73.47,6.4,9.5,77.9,18.0
5755,6037620701,0.044,12.05,20.184,0.0,6261.38059,613.75,31.92,3.6,6.41,14.7,9.4
5756,6089012603,0.05,4.92532709,0.469,27.5,2.185746607,50.95,29.21,7.23,8.02,38.8,4.5
5757,6079010204,0.042,8.13051328,4.722,0.68,21.80936881,479.8,48.39,2.55,6.65,37.2,8.6
5758,6001420500,0.03,8.69794377,30.94,0.0,699.6312426,399.4,33.62,5.45,5.65,17.7,9.7
5759,6013324002,0.038,7.85958451,20.872,0.0,835.5270063,1919.4,42.98,5.15,6.08,14.0,5.1
5761,6065043811,0.068,9.53630303,4.732,0.0,216.8795026,552.36,43.27,1.69,12.43,28.9,12.7
5762,6037143400,0.053,12.05,26.858,0.0,1188.331041,3287.5,25.0,3.66,7.3,14.9,8.5
5763,6055201602,0.033,7.19073181,4.406,41.59,67.31927827,553.32,34.09,5.2,5.32,19.6,8.8
5764,6111006302,0.048,9.53630303,3.792,0.0,59.9871759,356.65,31.55,7.94,8.3,26.7,13.1
5765,6075011901,0.03,8.69794377,106.216,0.0,253.8041244,717.55,28.33,7.58,3.12,25.1,7.6
5766,6085505800,0.035,10.37,26.287,0.0,170.3867062,1658.88,37.55,3.16,7.13,15.6,7.3
5767,6073001200,0.04,10.37,24.51,0.0,193.7557013,1207.74,37.45,5.03,5.21,45.9,7.3
5768,6037910713,0.062,6.18286598,8.346,0.0,4.520363804,348.54,62.11,5.3,12.21,59.7,18.9
5769,6067005803,0.051,9.53630303,10.724,0.0,164.7879454,689.2,44.86,5.26,6.09,10.3,4.8
5770,6019005505,0.065,15.4,16.12,0.0,2120.214969,186.04,30.13,5.15,5.59,14.9,10.4
5771,6037430400,0.053,9.95548266,9.697,0.0,3516.835992,1614.32,16.74,4.42,5.37,13.8,9.6
5772,6037265602,0.046,12.05,38.73,0.0,1414.839521,2541.26,13.51,2.07,6.37,20.3,3.7
5773,6071010419,0.065,4.50614746,0.784,0.0,0.616421158,337.02,74.02,4.31,15.26,43.9,16.1
5774,6037503601,0.046,11.63,16.462,0.0,5552.328596,592.39,33.69,2.91,8.69,21.0,8.5
5775,6001403502,0.03,8.69794377,54.34,0.0,363.2207703,2935.47,26.0,5.19,2.45,21.1,9.4
5776,6033000701,0.04,4.50614746,1.345,1.56,0.010551196,102.49,111.66,5.61,8.24,51.4,14.6
5777,6085508703,0.035,10.37,24.94,0.0,313.9272039,688.6,22.35,5.02,5.36,14.4,7.1
5778,6029002820,0.062,18.76,19.37,0.0,705.4075162,358.0,37.31,4.26,8.9,21.2,5.9
5779,6065043235,0.06,7.02122524,9.237,4.42,355.0223457,337.5,20.56,3.99,11.55,20.0,7.9
5780,6059110015,0.044,11.21,17.56,1096.17,8842.581611,772.85,25.77,2.8,5.98,10.1,10.0
5781,6085503115,0.038,10.37,32.208,0.0,114.2340296,951.29,30.51,4.14,6.22,13.8,5.8
5782,6065046403,0.057,9.95548266,8.724,0.0,135.5489585,363.46,36.13,4.19,12.39,30.1,14.0
5783,6095252705,0.04,7.85958451,11.524,0.0,637.2344517,406.81,90.99,4.29,10.07,29.9,4.7
5784,6037700700,0.048,12.05,14.436,0.0,1397.762858,1061.46,17.09,5.63,5.84,8.9,4.9
5785,6073019406,0.044,9.53630303,13.01,0.01,48.24914762,1746.7,54.72,3.39,7.22,34.5,10.0
5786,6065046103,0.044,10.35,5.543,589.99,4.051098268,124.9,90.04,2.71,15.17,23.0,6.3
5787,6087121402,0.035,7.85958451,15.31,0.0,24.54175809,909.38,30.6,3.15,5.52,40.9,5.3
5789,6013389100,0.03,8.69794377,30.724,0.0,648.3817922,345.42,39.16,4.71,5.55,16.6,10.7
5790,6085506601,0.038,10.37,25.596,0.0,153.6911222,564.17,19.77,6.0,4.27,22.8,4.9
5791,6037920334,0.065,10.37,16.791,0.0,40.6606125,1407.62,23.31,3.01,8.43,22.7,8.8
5792,6073020023,0.046,10.37,16.946,0.0,50.14400555,1132.47,24.94,2.29,6.29,40.4,9.5
5793,6083000101,0.04,4.50614746,8.883,0.76,0.010209989,993.58,32.99,3.59,3.9,27.8,7.0
5794,6097150800,0.033,6.18286598,3.622,1.91,980.3150623,313.75,48.2,3.8,7.94,25.3,7.4
5795,6001441402,0.035,8.69794377,30.358,0.0,205.97965,1277.82,40.67,5.41,8.27,8.6,5.5
5796,6065044904,0.068,6.60204561,11.556,0.0,51.47596616,526.77,43.82,3.79,9.25,35.7,10.8
5797,6085502400,0.038,10.37,30.909,0.0,137.8871105,1116.33,33.81,5.39,5.62,15.2,5.8
5798,6073016614,0.044,10.79,16.048,0.0,86.93712129,541.08,38.81,4.43,7.98,16.5,9.7
5799,6085512307,0.04,8.27876414,9.132,53.55,21.55271291,303.02,37.47,3.11,8.59,18.7,10.1
5800,6059052523,0.046,9.53630303,20.498,2.08,21016.15133,1826.75,14.61,4.81,4.09,14.6,5.8
5801,6077004305,0.048,12.06,10.008,52.94,149.2777518,356.01,27.54,3.28,7.92,24.0,11.1
5802,6075060400,0.03,7.85958451,24.12,0.0,137.7916532,520.73,31.36,3.33,5.08,39.5,8.2
5803,6065042709,0.062,10.79,5.39,0.0,271.9205906,242.17,25.0,4.35,7.2,34.3,12.1
5804,6111001101,0.051,9.53630303,1.333,0.55,16.60651745,507.25,26.87,5.87,5.78,21.4,11.9
5805,6037137301,0.055,10.37,18.93,0.02,373.1250683,505.52,40.24,4.46,8.27,12.0,6.7
5806,6037430723,0.051,10.37,11.29,0.0,3941.821447,703.21,18.19,2.56,5.32,23.6,10.2
5807,6067008140,0.053,8.27876414,12.576,0.0,36.62860976,785.81,51.76,4.31,8.18,22.6,19.4
5808,6065044806,0.068,7.02122524,7.73,0.0,151.1683619,481.64,36.98,4.46,5.51,50.8,22.2
5810,6065045226,0.062,8.69794377,9.408,0.0,0.533780004,406.75,36.36,4.74,6.31,32.9,13.7
5811,6085508503,0.035,10.37,23.842,0.0,262.1112514,625.21,16.43,6.76,5.58,13.7,5.0
5812,6037920028,0.065,9.95548266,18.893,0.0,33.10265506,342.44,27.23,4.75,8.37,13.3,7.0
5813,6023000400,0.026,5.76368635,6.246,0.0,22.58480526,1228.76,67.53,4.56,8.25,49.9,9.7
5814,6059052515,0.048,9.53630303,13.514,2.29,19626.87315,420.86,17.72,3.9,4.7,20.8,6.1
5815,6071011404,0.068,7.44040487,1.358,0.0,13.90994538,167.43,47.9,6.6,12.13,30.6,23.5
5816,6019005907,0.065,15.4,10.143,0.65,1582.581405,251.83,39.67,6.25,6.43,14.5,5.3
5817,6073016810,0.046,11.21,9.303,0.0,89.26581862,421.19,44.24,7.37,8.52,18.8,14.9
5818,6073020806,0.048,10.37,3.239,3.33,7.189003111,254.93,25.26,4.33,7.2,38.7,11.7
5819,6065043217,0.057,6.18286598,18.808,0.0,131.6663588,342.85,26.9,3.39,10.14,21.8,8.9
5820,6073019601,0.044,9.53630303,6.278,2.89,42.94030336,696.24,41.34,4.96,7.73,30.0,6.9
5821,6037910207,0.062,6.18286598,8.203,0.0,9.593535798,320.8,43.18,5.46,10.67,29.3,9.2
5822,6033000502,0.042,4.50614746,1.166,473.33,0.004329313,109.07,51.27,4.0,9.01,54.2,8.2
5823,6073014602,0.042,11.21,18.665,0.0,138.5553427,2169.01,35.14,4.43,5.33,23.2,7.3
5824,6085506703,0.038,10.37,23.95,0.0,113.9024043,1029.4,20.58,4.35,5.0,23.5,10.6
5825,6067009329,0.05,9.53630303,4.96,0.0,62.16376854,294.36,53.23,5.91,10.89,44.0,11.7
5826,6115040902,0.051,7.44040487,0.289,2.12,0.429943659,112.93,18.01,3.82,10.47,44.0,16.9
5827,6037403324,0.053,12.05,10.607,0.0,10980.26719,618.06,22.35,3.3,7.12,17.9,8.3
5828,6059021922,0.051,11.63,11.19,0.0,9340.970329,1861.0,21.17,3.9,6.93,13.1,4.7
5829,6073019702,0.044,9.53630303,12.237,0.67,60.01618451,1328.08,37.81,4.93,6.47,32.6,3.1
5830,6073009101,0.042,9.95548266,14.164,0.0,143.6914273,1457.41,39.0,3.69,5.58,12.6,8.1
5831,6095251804,0.035,7.85958451,8.699,0.0,1328.501941,368.16,173.4,6.76,11.92,21.3,4.3
5832,6073020809,0.048,9.95548266,2.512,8.31,6.317558882,205.0,25.26,4.85,7.2,32.6,9.0
5833,6073019806,0.044,9.95548266,11.738,1713.27,209.9884609,565.26,19.59,4.28,4.22,24.2,9.4
5834,6097154100,0.035,7.49538454,0.958,306.92,5.140977564,205.03,24.4,5.91,4.44,29.4,3.9
5835,6017030301,0.053,3.6677882,4.89,0.0,11.46800762,800.28,19.56,6.43,4.23,48.7,18.6
5836,6073000202,0.04,10.79,32.461,0.0,203.4179936,942.39,45.16,2.44,7.23,15.4,3.2
5837,6065044507,0.068,5.76368635,4.551,0.0,2.635311419,250.2,73.47,4.99,9.5,71.0,16.5
5838,6001442301,0.035,9.53630303,37.65,0.0,150.37371,478.93,52.84,3.99,8.6,22.8,5.7
5839,6001442601,0.035,9.1171234,28.098,0.0,140.1944372,725.36,45.35,7.05,7.97,5.7,4.8
5840,6037431300,0.053,10.79,18.77,0.0,6148.32081,510.94,28.24,3.72,6.54,10.9,5.8
5841,6085512035,0.038,10.37,13.64,2.04,53.01312253,246.4,29.71,4.94,5.81,14.2,8.7
5842,6111005908,0.048,9.53630303,8.709,0.07,104.4275699,1034.04,24.82,4.88,7.64,17.8,9.5
5843,6065043250,0.057,5.76368635,15.73,1.7,80.19119583,588.21,26.11,3.6,9.79,23.1,7.2
5844,6097150203,0.035,7.02122524,7.22,63.94,700.6862279,368.52,25.17,4.95,7.47,20.7,11.6
5845,6097150902,0.033,6.18286598,17.16,0.03,1186.194198,537.8,48.2,4.97,7.94,17.8,6.0
5846,6097150306,0.035,7.44040487,2.818,9.65,612.0842289,691.96,24.35,4.28,7.19,28.7,10.0
5847,6073013412,0.04,11.63,11.883,0.0,460.0906954,1562.04,47.77,3.91,7.23,10.8,10.1
5848,6087121500,0.035,7.85958451,16.005,0.0,22.23547048,588.95,30.6,4.36,5.52,29.3,14.6
5849,6037216100,0.048,12.47,29.567,0.0,2288.908232,1847.43,38.99,2.52,5.58,20.0,9.5
5850,6085507805,0.035,10.37,25.58,0.0,500.253534,1641.81,9.85,4.93,4.41,10.6,8.5
5851,6073009301,0.042,9.95548266,31.595,0.0,167.1630454,473.11,38.68,4.5,5.35,27.7,11.3
5853,6085510700,0.033,9.53630303,21.944,0.0,200.6593305,767.26,10.55,5.1,4.52,20.2,7.1
5854,6081600402,0.03,8.69794377,23.88,0.0,124.7913906,573.34,65.53,7.34,6.06,27.1,5.6
5855,6001441401,0.035,8.69794377,27.426,0.0,175.6868803,1525.07,40.29,5.3,8.48,18.0,4.1
5856,6085506502,0.038,10.37,26.497,0.0,112.0678972,1410.77,31.44,3.87,7.71,15.2,3.3
5857,6041104102,0.033,7.02122524,8.677,0.0,428.3649693,948.69,31.27,5.44,4.45,33.9,4.2
5858,6067007426,0.051,8.69794377,8.41,0.0,70.65699593,604.24,56.13,2.91,8.86,35.0,10.7
5859,6037571102,0.042,11.21,12.89,0.0,5340.0,583.95,41.17,5.09,9.9,21.8,3.1
5860,6013332000,0.038,7.85958451,11.155,0.0,957.979133,807.35,65.75,3.53,8.1,20.4,7.4
5861,6081603801,0.03,8.69794377,23.46,0.0,90.44097251,1104.11,67.25,5.36,8.35,19.0,5.1
5862,6085508602,0.035,10.37,24.478,0.1,292.8094274,642.24,21.56,4.42,5.21,11.9,8.5
5863,6023011600,0.033,6.76850941,0.506,0.13,0.07811569,69.74,48.56,3.9,9.67,54.0,10.1
5864,6085511000,0.033,9.53630303,10.992,0.0,191.0242194,1338.82,62.63,3.5,7.07,7.3,5.9
5865,6017030402,0.053,3.6677882,1.366,0.0,9.579217638,518.85,19.56,5.13,4.23,41.3,15.1
5866,6019004301,0.06,15.4,13.924,220.42,2919.71079,553.98,42.92,2.75,6.47,14.4,4.0
5867,6071000107,0.057,12.89,16.945,0.0,6846.834883,793.76,23.93,4.97,6.65,8.8,8.1
5868,6109001100,0.055,6.25451192,2.182,0.0,0.088208518,422.51,61.06,3.4,12.82,30.6,8.8
5869,6001451505,0.04,8.69794377,23.533,4.94,122.3870473,237.53,36.63,5.21,10.75,7.7,3.6
5870,6089011209,0.042,6.18286598,11.42,0.0,12.35354425,880.3,70.22,4.22,8.58,53.5,14.4
5871,6059110114,0.044,11.21,14.231,0.0,7481.151776,853.91,27.22,5.05,7.57,20.2,6.7
5872,6059032012,0.05,8.69794377,13.318,0.0,2520.911037,2368.79,24.29,6.12,6.5,10.9,8.6
5873,6037910206,0.062,6.60204561,2.048,0.0,10.19061146,194.44,42.36,6.25,10.51,20.6,6.5
5874,6037276601,0.046,12.05,20.984,0.0,2055.722886,803.76,20.98,2.16,5.17,19.2,10.4
5875,6071008401,0.068,11.63,13.94,12.29,306.723827,365.33,45.14,3.42,8.16,22.4,4.7
5876,6067009619,0.048,8.69794377,9.952,0.0,32.99083673,1007.56,55.67,3.92,10.65,22.3,8.1
5877,6007000800,0.048,9.53630303,21.021,0.0,8.277727331,709.48,41.17,4.13,7.85,43.0,5.6
5878,6067008122,0.053,8.69794377,8.74,0.38,32.31967184,764.44,36.59,6.9,6.54,26.0,5.8
5879,6037400207,0.06,10.79,7.173,0.0,3501.325261,530.22,30.71,7.04,7.06,9.6,6.9
5880,6075026301,0.03,8.69794377,23.88,0.0,160.4487618,563.28,53.43,4.38,7.0,37.4,8.3
5881,6067009330,0.05,9.53630303,4.544,0.0,79.59938257,346.79,53.3,5.34,10.9,24.9,6.0
5882,6067008143,0.053,7.85958451,11.96,0.6,36.09984045,1036.16,47.77,3.82,7.62,33.7,12.7
5883,6111005100,0.048,9.53630303,2.916,10031.13,52.67364346,360.19,28.35,2.99,5.64,18.7,5.6
5884,6095250501,0.035,7.85958451,17.355,0.0,1317.16698,644.96,93.65,3.29,9.72,38.2,10.7
5885,6095252201,0.038,7.85958451,3.918,4.01,1071.478303,1176.83,43.23,5.21,7.66,7.1,10.5
5886,6079012402,0.035,6.82994024,5.742,2130.49,99.49988831,526.35,38.7,4.55,5.6,38.1,5.1
5887,6073010501,0.038,12.05,6.804,0.0,502.7046487,373.61,75.38,2.44,7.59,26.8,8.9
5888,6085509500,0.035,9.95548266,21.543,0.0,217.8461651,544.07,17.3,3.81,4.37,27.6,5.9
5889,6085502909,0.038,10.37,18.773,0.0,77.24359158,1177.19,37.11,4.3,6.71,21.6,7.6
5890,6059099406,0.044,11.21,8.156,0.0,11315.11533,938.39,30.93,3.46,6.85,16.8,5.7
5891,6075026001,0.03,8.69794377,48.53,0.0,188.8663973,424.09,55.46,4.54,7.27,36.9,7.2
5892,6001406700,0.03,8.69794377,22.322,0.0,367.9201531,564.71,80.31,3.89,8.16,22.6,9.6
5893,6055200602,0.035,7.85958451,12.23,44.66,769.076506,475.55,43.97,4.28,7.29,27.0,3.3
5894,6037297300,0.042,11.21,13.462,0.0,4273.307858,468.78,51.19,3.24,6.2,23.2,6.5
5895,6037103101,0.055,11.21,4.085,0.0,825.505124,166.61,40.3,3.8,9.55,25.9,9.7
5896,6061021129,0.053,7.85958451,11.491,0.0,27.28177547,923.01,40.35,5.23,6.45,25.7,16.6
5897,6065041803,0.057,12.47,7.435,0.0,5131.627282,265.31,27.05,5.41,8.76,5.5,11.1
5898,6037500100,0.048,11.63,9.674,0.0,7545.611408,422.15,53.99,4.08,9.62,8.2,1.9
5899,6037408703,0.05,11.63,8.744,0.04,9696.048591,1477.63,24.52,3.45,5.47,14.6,3.7
5900,6059021809,0.05,11.63,15.12,4.36,12957.74627,577.05,26.8,2.19,7.97,8.2,4.3
5901,6085512033,0.038,10.37,10.857,0.0,61.24353707,753.09,35.27,4.92,6.66,19.5,8.9
5902,6037300901,0.051,11.63,13.679,0.0,1824.552433,970.27,19.75,4.71,5.23,5.1,7.9
5903,6009000300,0.053,5.67788389,0.261,0.1,1.838503946,178.45,58.33,4.04,7.49,28.0,11.1
5904,6023010102,0.033,6.11259982,0.371,1.1,0.392435513,86.72,43.59,5.19,7.82,58.5,13.2
5905,6001407800,0.03,8.69794377,33.877,0.0,361.5844213,2143.41,59.07,4.49,4.09,26.1,9.6
5906,6095252914,0.042,7.85958451,11.817,70.07,469.8298529,321.38,72.28,4.81,9.59,17.1,7.5
5907,6013355109,0.04,7.85958451,8.582,0.0,308.3621618,580.38,124.86,5.45,10.16,24.6,15.2
5908,6059052519,0.046,9.53630303,13.04,5.35,14387.64079,1493.94,16.0,4.78,4.51,16.2,6.1
5909,6081601800,0.03,8.69794377,18.95,0.0,112.9638329,800.34,64.62,3.4,8.23,15.4,6.2
5910,6037141600,0.053,11.21,10.389,0.0,1061.877288,2922.33,16.89,5.56,5.77,9.1,10.8
5911,6037108201,0.06,10.37,34.698,0.0,343.3161014,794.12,27.09,3.82,7.04,8.0,4.4
5913,6059099231,0.044,11.21,9.226,39.58,8635.469545,533.66,26.03,6.06,6.22,9.0,4.5
5914,6067004005,0.048,8.69794377,11.497,0.01,65.82960241,227.23,49.96,6.09,7.33,21.7,11.7
5915,6001451601,0.04,8.69794377,20.997,41.42,121.693331,293.12,36.56,4.05,10.73,12.8,5.3
5916,6059099251,0.044,10.79,13.68,0.0,10612.96728,1857.87,29.56,3.56,7.15,29.1,2.8
5917,6043000200,0.057,7.71217113,0.056,0.06,0.063033129,51.75,39.96,2.22,12.21,28.9,9.6
5919,6059021917,0.05,11.21,5.336,0.86,22681.02926,576.72,30.0,3.36,7.58,6.5,13.0
5920,6095250106,0.035,7.85958451,8.139,1.78,2159.765237,672.56,82.68,5.92,8.7,12.2,9.4
5921,6073019206,0.044,9.53630303,10.997,0.0,40.93725111,629.68,33.16,6.46,5.85,55.3,7.2
5922,6059063201,0.044,10.37,8.918,0.0,6989.995702,1204.37,45.2,3.55,6.89,24.2,3.6
5923,6111007511,0.055,9.95548266,2.599,0.0,73.3601924,479.53,31.54,7.04,5.87,15.6,7.3
5924,6007002601,0.051,7.85958451,1.722,1.59,0.006492251,110.06,86.65,3.0,12.75,17.6,6.3
5925,6065044510,0.068,5.34450672,4.186,0.0,0.085743754,353.91,73.47,4.47,9.5,75.8,17.3
5926,6089012302,0.044,6.18286598,0.985,0.33,6.500303253,75.18,50.79,3.61,9.45,38.0,8.4
5928,6037401002,0.057,11.21,5.514,0.0,3818.264303,322.91,34.42,3.59,7.37,28.7,10.3
5929,6059021825,0.053,12.05,5.832,0.0,7723.113734,604.83,18.15,6.52,7.24,4.8,6.1
5930,6073018803,0.046,8.69794377,7.538,1472.83,30.65469207,820.23,35.77,5.19,6.17,16.5,7.7
5931,6085504416,0.038,10.37,22.22,0.0,176.7035059,1854.43,20.28,4.81,5.89,17.6,3.1
5932,6073019602,0.044,9.53630303,9.043,25.91,48.3413059,592.44,37.21,3.08,5.91,38.2,4.1
5933,6037189702,0.051,12.05,22.598,0.0,1886.52535,2668.04,23.5,3.77,5.29,18.0,7.6
5934,6059063103,0.044,10.37,8.918,0.0,6672.095264,394.36,22.81,6.96,3.77,28.6,9.2
5935,6023000300,0.026,6.18286598,4.861,0.0,19.49464785,1337.11,61.76,3.96,7.38,57.1,14.1
5936,6065044604,0.068,7.02122524,8.618,0.0,90.86585055,438.4,55.82,2.96,9.37,51.2,10.0
5937,6075026003,0.03,8.69794377,37.281,0.0,188.4458491,503.04,45.3,5.68,5.93,37.4,10.2
5938,6037920039,0.062,9.53630303,21.25,0.0,26.02132389,1168.96,38.16,3.92,10.24,6.4,10.0
