,Census Tract,Total Population,ZIP,Longitude,Latitude,Ozone,PM2.5,Diesel PM,Pesticides,Tox. Release,Traffic,Asthma,Low Birth Weight,Cardiovascular Disease,Poverty,Unemployment
153,6077001500,8384,95205,-121.2764321,37.9805494,0.046,13.53,17.312,28.5,451.2898651,486.11,86.39,7.44,11.84,63.3,18.7
154,6037532900,6681,90001,-118.2520343,33.9790503,0.046,12.05,24.587,0.0,5467.886227,1045.66,79.03,5.37,12.37,81.2,8.6
155,6029002302,3378,93307,-118.975107,35.3597374,0.065,19.6,25.646,0.0,31.9450918,619.55,89.83,5.86,11.77,72.0,22.3
156,6037291130,3582,90248,-118.2871419,33.9024424,0.044,12.05,27.84,0.0,6327.438375,2924.53,66.08,6.35,8.71,40.7,12.4
157,6037553701,4176,90723,-118.1780909,33.9049478,0.044,12.05,26.94,0.0,7295.728959,2498.36,61.93,5.22,11.54,61.6,10.7
158,6037535101,7306,90001,-118.2488118,33.9644276,0.046,12.05,24.519,0.0,5562.436586,954.09,73.75,6.72,11.5,64.8,19.2
159,6019002601,5821,93702,-119.7634304,36.7468175,0.065,15.4,44.17,0.0,2829.660432,413.74,119.15,6.9,17.02,75.4,15.7
160,6071001309,4793,91764,-117.6247116,34.0745733,0.062,12.89,40.512,0.53,5334.795409,3875.97,79.43,6.18,12.34,51.1,21.0
161,6099001800,2196,95354,-120.9935916,37.6392879,0.053,12.89,25.26,16.22,810.1911859,432.82,86.67,4.73,12.48,62.8,26.2
162,6037535200,5820,90002,-118.2508919,33.9512593,0.044,12.05,25.002,0.0,5478.913346,899.26,88.42,7.62,12.7,74.7,15.5
163,6037203300,2607,90033,-118.2077883,34.0588723,0.046,12.89,48.216,0.0,6340.513468,2962.46,96.21,4.88,10.36,56.6,4.3
164,6037404703,3178,91706,-117.9903099,34.0641759,0.051,11.63,26.445,5.34,9320.167583,3844.98,57.41,4.56,9.82,63.5,13.2
165,6037242200,6554,90002,-118.2391843,33.9486636,0.044,12.05,25.04,0.0,5736.077105,568.16,88.42,5.93,12.7,70.0,13.5
166,6037535603,3493,90280,-118.2236211,33.9564949,0.044,12.05,25.04,0.0,6191.008127,991.32,46.23,8.04,11.83,49.5,12.8
167,6019001700,5701,93725,-119.729139,36.6164728,0.065,15.82,13.817,2273.75,2490.114245,571.47,79.97,5.95,10.73,48.9,13.7
168,6037570202,6415,90805,-118.1785185,33.8794113,0.042,12.05,29.03,61.01,6196.239534,2358.67,62.76,6.99,8.16,44.8,19.9
169,6037541604,6207,90221,-118.2118964,33.9078664,0.044,12.05,22.232,0.0,5974.851237,706.2,79.9,6.38,12.39,77.5,18.4
170,6037535300,6251,90001,-118.2361363,33.9615844,0.044,12.05,24.732,0.0,5916.30207,984.84,71.89,5.41,10.87,69.5,14.0
171,6037123304,4687,91605,-118.4060882,34.1965389,0.055,12.05,21.73,0.0,1092.164091,2333.92,56.33,5.68,9.97,58.4,18.8
172,6037536102,3164,90280,-118.1690175,33.9431242,0.044,12.05,17.726,0.02,8183.524768,2135.53,37.83,7.69,9.23,36.4,9.1
173,6037237202,4388,90047,-118.3100903,33.9863341,0.046,12.05,16.12,0.0,3648.440342,1039.82,137.25,7.76,10.85,47.1,11.5
174,6065030400,6414,92507,-117.367719,33.9711717,0.065,12.47,25.892,0.0,1172.774542,1820.51,61.75,5.06,9.13,59.7,12.9
175,6037542502,4284,90220,-118.2253101,33.8940909,0.044,12.05,22.485,0.0,6050.658398,622.21,110.81,9.17,12.82,60.7,20.0
176,6037127104,3573,91405,-118.4357986,34.2051758,0.055,11.21,18.09,0.0,921.6040264,1502.57,98.74,7.67,13.75,54.3,21.8
177,6019002800,5205,93703,-119.7453702,36.7577993,0.065,15.4,36.6,0.0,2441.611601,821.23,100.91,7.65,12.3,80.2,21.5
178,6037433901,5593,91732,-118.0200912,34.0587041,0.05,12.05,32.03,0.0,7215.084651,828.23,63.26,5.3,8.05,70.9,11.5
179,6071004003,6178,92316,-117.3863212,34.043922,0.065,13.31,16.728,1.32,1187.284401,492.28,48.17,6.54,8.99,52.3,15.1
180,6037302505,3749,91205,-118.253081,34.1273036,0.05,12.05,24.86,0.0,2504.472243,784.56,54.47,7.24,11.24,65.5,16.6
181,6077002000,3977,95205,-121.2449753,37.954985,0.046,13.61,16.746,23.61,574.7101756,1354.4,80.48,5.74,11.23,68.5,18.8
182,6037188100,4076,90039,-118.2703438,34.1366071,0.051,12.47,24.831,0.0,2361.444927,3118.84,60.91,5.22,9.09,40.8,7.8
183,6065040204,3716,92509,-117.3999055,33.9997288,0.065,12.89,19.67,0.0,1647.474322,1586.76,55.89,5.37,12.3,67.3,14.0
184,6037240500,5655,90003,-118.275663,33.9469248,0.044,12.05,24.76,0.0,5106.577821,3760.06,95.56,7.66,13.17,76.0,14.3
185,6071004104,5257,92407,-117.3464052,34.1524361,0.068,12.47,21.938,0.0,1608.33263,1016.11,83.09,6.3,11.08,73.4,22.9
186,6037602509,4118,90250,-118.3338741,33.9178467,0.044,12.05,23.509,4.13,4943.748642,2309.13,73.29,5.39,9.96,45.9,6.1
187,6047001005,2406,95348,-120.5116548,37.3162975,0.057,12.89,22.831,73.16,43.9,808.6,94.1,7.62,14.19,67.7,25.2
188,6099003700,4796,95380,-120.883606,37.4647928,0.057,12.89,11.44,2814.76,387.0781063,809.5,82.64,5.18,14.43,44.9,12.1
189,6077002402,2219,95206,-121.2839329,37.9162284,0.048,12.05,23.068,0.0,951.7306167,1123.75,128.15,4.61,14.74,71.0,21.7
190,6037239320,3444,90003,-118.2717384,33.9785676,0.046,12.05,26.33,0.0,4639.826624,1154.06,95.56,5.63,13.17,65.4,10.0
191,6037542601,3016,90222,-118.2265977,33.9058075,0.044,12.05,18.7,0.0,5934.910476,604.98,99.6,6.68,11.71,66.5,14.7
192,6037122121,2833,91352,-118.3705556,34.2142143,0.055,12.05,39.93,0.0,1150.103412,970.75,77.04,6.25,8.41,48.1,11.8
193,6037219800,3310,90016,-118.3547601,34.029939,0.046,12.05,24.45,0.0,2135.956694,2880.28,100.42,6.88,9.96,66.7,13.2
194,6037541603,2983,90222,-118.2207001,33.913976,0.044,12.05,18.7,0.0,6010.256126,752.18,67.98,5.24,9.16,74.9,21.9
195,6037402303,3996,91768,-117.7559076,34.0671263,0.057,12.89,27.67,0.0,7381.369339,1877.05,68.69,8.14,7.99,69.0,11.3
196,6065042209,4579,92507,-117.3422164,33.9951231,0.065,12.89,39.41,2.59,862.6141071,1563.53,52.47,7.45,7.72,63.2,15.5
197,6037433801,6197,91733,-118.0364142,34.0494754,0.048,12.05,22.477,0.01,8544.413852,706.85,52.93,6.56,8.53,73.3,9.6
198,6037601502,3963,90304,-118.3635823,33.9400821,0.044,12.05,38.92,5.51,3822.370401,3005.12,68.69,8.66,11.11,70.5,10.0
199,6037121020,3741,91605,-118.4020625,34.2121219,0.055,12.05,21.73,0.03,1031.72339,2025.76,78.9,7.55,13.7,38.5,8.8
200,6037572301,3833,90810,-118.2215755,33.8219958,0.042,11.21,26.667,10.3,9073.592886,2119.0,72.09,5.24,9.55,46.6,12.9
201,6037204700,4972,90023,-118.2124515,34.0309821,0.046,12.89,43.442,0.0,13177.75685,2876.64,58.02,6.42,8.57,58.4,7.2
202,6037535606,1860,90280,-118.2252846,33.9476557,0.044,12.05,25.04,0.0,6054.879015,1060.77,46.23,6.9,11.83,76.9,9.4
203,6037239330,2879,90001,-118.2631029,33.9783876,0.046,12.05,26.33,0.0,4989.856724,1269.31,45.07,6.86,6.57,72.7,13.2
204,6019002400,4959,93703,-119.7810169,36.758343,0.065,15.4,54.06,0.0,2779.26855,1124.63,116.9,7.33,9.6,80.2,19.3
205,6099000304,5003,95367,-120.9283662,37.7231477,0.053,12.89,15.31,10.54,2725.721866,306.4,48.64,4.8,10.04,59.6,16.3
206,6037122000,5446,91605,-118.4183782,34.2147689,0.055,11.63,21.303,0.0,974.704336,2435.26,70.59,5.15,11.71,39.1,14.6
207,6037534101,2295,90201,-118.16579,33.9718406,0.046,12.05,24.061,62.12,9976.353262,2121.54,48.15,4.63,10.08,71.1,7.0
208,6077003802,6519,95206,-121.2968776,37.9058022,0.048,11.63,11.653,170.57,903.5315492,1388.33,94.06,7.5,11.01,39.5,15.1
209,6037602801,3819,90044,-118.3001717,33.927402,0.044,12.05,24.689,0.0,4938.233744,2860.99,114.99,7.05,11.94,67.2,14.6
210,6099002501,7036,95358,-120.9844811,37.5947739,0.053,12.89,17.3,28.97,972.7615771,768.49,52.08,5.0,10.33,48.0,17.1
211,6077003900,1749,95206,-121.4581872,37.9269308,0.046,11.21,4.905,1550.07,457.9846799,183.14,79.43,6.25,9.75,56.2,7.7
212,6019001410,9109,93725,-119.7181677,36.711099,0.065,15.4,24.691,1086.99,5796.375231,315.72,73.98,5.91,10.49,50.5,12.7
214,6071002110,7020,91730,-117.5668167,34.0907982,0.065,12.89,45.299,0.0,21406.61249,920.88,50.04,6.59,12.18,40.3,12.9
215,6037532303,4464,90040,-118.1463431,34.0003294,0.046,12.05,31.097,0.11,13896.8945,1636.33,56.07,4.48,10.09,33.2,18.2
216,6037123010,4580,91352,-118.3745717,34.2027436,0.055,12.05,39.086,0.0,1197.572948,1010.75,73.24,6.56,8.12,63.0,10.4
217,6037296210,3019,90731,-118.2839528,33.7476138,0.042,11.21,50.719,0.0,6724.976346,743.12,84.98,7.41,9.68,64.3,18.4
218,6037124103,2030,91606,-118.3834122,34.1884919,0.055,12.05,22.129,0.0,1249.719759,1224.33,70.64,7.11,13.05,64.2,18.1
219,6071005400,6590,92405,-117.2908999,34.1322998,0.068,12.05,32.75,0.0,930.3799215,876.58,118.49,7.06,13.71,71.2,18.4
220,6037104703,2397,91331,-118.4005905,34.2552325,0.055,11.63,23.143,0.0,900.777144,733.44,73.67,5.3,7.69,75.1,12.7
221,6037239310,3996,90003,-118.2773062,33.9785291,0.046,12.05,26.33,0.0,4528.608952,4289.98,95.56,6.5,13.17,75.0,10.5
222,6037575802,5167,90813,-118.197207,33.778962,0.042,11.21,160.262,2.75,12200.14975,584.65,122.08,7.66,11.92,76.4,12.1
223,6037541002,3209,90746,-118.2728118,33.8751813,0.042,12.05,27.16,24.05,8163.047022,816.41,70.62,6.28,7.67,35.9,16.9
224,6037229300,5498,90011,-118.2706778,33.9979135,0.046,12.89,26.33,0.0,4477.010858,867.02,63.52,6.76,9.63,87.3,11.7
225,6037602600,7910,90249,-118.3195843,33.9112721,0.044,12.05,23.4,4.23,4942.788289,829.31,86.69,7.61,10.4,36.6,12.9
226,6037570402,3496,90805,-118.1986552,33.8685443,0.042,12.05,29.03,0.0,6219.137885,2895.06,79.96,7.28,9.9,43.3,14.3
227,6037224010,2433,90015,-118.2658977,34.0367637,0.046,12.89,44.394,0.0,4753.25072,2860.01,78.84,6.27,8.44,84.1,11.6
228,6071001400,2923,91762,-117.6510112,34.0667963,0.062,12.89,37.47,0.84,5173.316963,509.81,55.61,4.83,10.01,46.6,17.7
229,6031001100,6613,93230,-119.6308433,36.3080545,0.062,17.08,14.291,87.78,118.9653118,262.39,138.1,6.35,9.47,73.2,20.6
230,6037294620,4219,90744,-118.2479267,33.7874696,0.042,11.21,36.66,0.0,10211.22489,949.48,70.22,5.04,10.57,56.6,10.9
231,6037294900,3265,90744,-118.2774453,33.7748702,0.042,11.21,49.83,0.0,8089.268621,1215.43,70.22,5.28,10.57,72.5,18.6
232,6071001501,4052,91764,-117.6409852,34.0672615,0.062,12.89,37.47,0.06,5257.633051,756.15,75.97,6.17,11.93,51.3,7.5
233,6037294830,3707,90744,-118.267011,33.7729434,0.042,11.21,49.83,0.0,8378.154679,435.19,70.22,5.89,10.57,69.2,12.2
234,6099001700,2589,95351,-121.0071046,37.6373175,0.053,12.89,25.26,0.0,708.9262774,780.28,95.48,3.9,15.53,79.8,21.1
235,6099001601,4803,95351,-121.0159498,37.6296152,0.053,12.89,16.499,0.0,615.0,761.71,97.69,7.39,16.07,64.2,19.8
236,6071005800,3981,92410,-117.2844304,34.1092386,0.065,12.05,38.37,0.0,710.0996388,337.48,142.88,6.68,20.61,88.3,23.7
237,6037541100,3321,90220,-118.2607508,33.8984704,0.044,12.05,26.06,0.28,6067.434965,573.16,96.77,6.37,11.22,52.4,13.8
238,6037533806,4165,90201,-118.1704919,33.9722323,0.046,12.05,23.1,19.32,9453.260823,3225.17,48.15,5.08,10.08,60.7,8.9
239,6037542402,3152,90221,-118.2124134,33.881969,0.042,12.05,32.549,0.0,6332.774437,1290.68,79.51,4.77,12.17,40.7,16.3
240,6077002701,6409,95215,-121.2359945,37.9647921,0.046,13.61,13.403,76.67,496.3526979,1489.38,53.25,5.19,10.2,64.3,20.6
241,6037208000,6893,90026,-118.2560631,34.0625684,0.046,12.89,60.69,0.0,4766.535958,2515.15,42.23,6.95,5.98,60.8,12.2
242,6037229100,4557,90011,-118.2520958,33.9921607,0.046,12.89,24.663,0.0,5314.230576,998.08,63.52,6.11,9.63,68.2,7.8
243,6037301602,3908,91201,-118.2987272,34.1621154,0.053,12.05,28.458,0.0,1886.911583,3264.62,29.83,7.26,8.73,33.5,13.3
244,6037533901,6065,90201,-118.1555455,33.9740105,0.046,12.05,26.21,50.66,9447.032039,681.87,42.63,4.77,8.76,71.8,11.7
245,6001409000,3552,94621,-122.2213677,37.7200105,0.03,8.69794377,38.28,0.0,596.1677629,1419.88,147.84,6.15,11.34,52.5,13.3
246,6037541400,7312,90222,-118.2337235,33.9131395,0.044,12.05,18.7,0.0,5852.679764,447.04,102.03,5.45,12.0,69.4,17.8
247,6037534102,6263,90201,-118.1616452,33.9702059,0.046,12.05,26.21,77.12,9499.925012,633.32,48.15,4.52,10.08,67.8,11.3
248,6037573201,4930,90806,-118.1853182,33.8006191,0.042,11.21,29.12,0.0,8930.870789,657.25,81.84,7.83,9.57,56.9,13.5
249,6037531301,5601,90023,-118.1822336,34.0217436,0.046,12.47,56.52,0.0,32280.80867,2802.31,53.11,5.31,8.22,73.6,16.1
250,6037553702,4902,90723,-118.1828739,33.8975428,0.044,12.05,27.039,0.0,7011.650965,1855.98,61.93,5.65,11.54,58.4,11.2
251,6037536104,4052,90280,-118.1782284,33.9448778,0.044,12.05,18.53,0.06,8248.814046,1685.11,43.82,4.34,11.1,57.4,13.0
252,6037535001,4325,90001,-118.2531399,33.9714062,0.046,12.05,24.84,0.0,5460.691009,1169.64,79.03,6.76,12.37,64.8,10.5
253,6037543000,4345,90220,-118.2582626,33.8906679,0.044,12.05,27.726,0.5,6326.085649,392.43,105.05,6.96,12.21,35.3,15.6
254,6019000501,2815,93721,-119.774839,36.7426787,0.065,15.4,55.345,1.39,3558.547953,1127.73,68.28,5.62,9.0,72.9,12.5
255,6099003802,5860,95380,-120.8576989,37.4861261,0.057,12.89,15.512,2.73,590.6995938,1000.28,82.64,4.59,14.43,71.2,23.7
256,6037404802,4335,91706,-117.9690103,34.072647,0.051,11.21,23.13,0.02,10733.42184,1611.54,62.29,6.26,10.58,55.6,14.5
257,6037542401,4912,90221,-118.2109036,33.8923624,0.044,12.05,25.897,0.0,6118.974219,611.28,87.61,5.95,13.56,51.8,17.7
258,6037199000,5066,90031,-118.2197131,34.0800585,0.046,12.89,29.797,0.0,4446.100608,2067.93,49.93,6.13,6.29,64.5,7.8
259,6037187102,3254,90039,-118.2514556,34.1090483,0.048,12.47,26.943,0.0,3279.973919,2074.23,61.04,5.93,9.09,39.8,8.1
260,6037553801,4174,90723,-118.1687296,33.8927048,0.044,12.05,25.093,0.0,13253.50294,489.55,61.93,5.73,11.54,57.9,12.0
261,6071001504,5676,91764,-117.6199919,34.0670436,0.062,12.89,40.55,0.79,5801.706859,1261.73,56.25,7.4,9.6,55.2,12.4
262,6037232500,4619,90062,-118.3108167,33.9920834,0.046,12.47,16.12,0.0,3494.124106,1117.25,89.2,7.75,10.13,55.5,12.7
263,6037404702,5882,91706,-117.9850227,34.0707595,0.051,11.21,20.024,8.41,8944.520815,2803.8,62.29,4.25,10.58,59.0,14.2
264,6099000803,4789,95350,-121.0393581,37.6767786,0.053,12.89,23.74,2500.12,1184.430905,1373.55,97.48,5.82,12.46,72.9,14.6
265,6037241001,4285,90061,-118.2679732,33.9296426,0.044,12.05,25.17,0.0,5405.995615,3597.62,85.81,8.81,10.32,68.3,21.1
266,6037402702,6313,91767,-117.7259547,34.0640498,0.057,12.89,27.824,1.34,6609.791028,692.46,77.76,4.34,9.21,71.4,13.6
267,6037240200,5252,90003,-118.2761415,33.9560337,0.046,12.05,24.76,0.0,4966.921631,4039.06,95.56,6.89,13.17,75.7,15.5
268,6071001803,2985,91761,-117.6174205,34.040951,0.062,13.31,35.071,0.4,17778.00932,1589.21,51.6,5.93,14.93,39.0,8.2
269,6037530902,4160,90063,-118.1810137,34.0445158,0.046,12.89,31.02,0.0,11836.35893,836.62,53.1,7.39,10.63,75.6,17.9
270,6037602002,3195,90250,-118.3402541,33.9274077,0.044,12.05,23.902,6.28,4851.914595,2995.35,59.18,6.99,7.71,50.8,15.6
271,6071007200,6798,92408,-117.2622655,34.0763612,0.065,12.05,31.229,1.95,457.4076462,1267.48,60.46,6.16,9.14,71.8,10.5
272,6037433102,5085,91733,-118.0584597,34.0649651,0.05,11.63,22.47,0.9,6514.809274,1209.56,51.92,6.42,8.43,59.9,7.6
274,6037540000,6973,90262,-118.1810628,33.9220335,0.044,12.05,24.64,0.0,6565.783176,2861.79,56.29,6.44,10.77,52.8,11.0
275,6019004404,3556,93650,-119.792414,36.8444241,0.062,15.4,36.743,0.0,2483.819106,627.88,113.06,6.95,8.93,65.1,17.8
276,6037220100,2334,90016,-118.3651555,34.0251238,0.046,12.05,24.45,0.22,1991.390806,1121.98,100.36,9.21,9.96,42.5,10.3
277,6037540700,3014,90059,-118.2453429,33.9255436,0.044,12.05,19.884,0.0,5736.395768,2609.34,89.12,5.52,9.98,70.0,20.7
278,6037404701,5873,91706,-117.9962625,34.0721312,0.051,11.21,17.878,1.87,7514.396853,2982.11,62.29,6.07,10.58,52.8,11.5
279,6037531602,4494,90022,-118.1647906,34.0186759,0.046,12.05,49.215,0.0,25701.22822,1684.33,62.41,5.69,12.06,70.3,17.1
280,6037204910,3105,90023,-118.1955701,34.0248828,0.046,12.89,56.52,0.0,23176.69895,4101.43,60.77,4.56,9.33,70.5,8.5
281,6037543400,4090,90746,-118.2687215,33.8526247,0.042,12.05,27.114,0.06,7947.751309,1988.92,93.65,5.25,9.43,32.6,12.2
282,6037239801,3412,90001,-118.2629318,33.9660533,0.046,12.05,26.231,0.0,5198.848361,877.95,77.55,7.01,11.48,74.8,9.0
283,6037553802,6342,90723,-118.1719652,33.8861963,0.044,12.05,27.361,23.63,6627.99609,1022.2,53.74,4.78,9.57,56.9,10.4
284,6037530500,4567,90022,-118.165883,34.0387595,0.046,12.47,35.322,0.0,13929.25493,2344.96,60.98,5.51,11.78,67.6,10.5
285,6019008501,4585,93662,-119.5492976,36.5887994,0.065,16.24,8.862,8236.65,1125.360835,213.11,86.0,4.35,11.19,83.6,23.7
286,6037408800,3738,91766,-117.7503192,34.0577434,0.057,12.89,23.995,0.0,7821.936208,734.94,69.55,5.87,9.41,67.1,6.7
287,6001409100,2255,94603,-122.1834997,37.7323261,0.03,8.69794377,37.55,0.0,611.9293945,2145.76,189.95,8.03,14.44,55.8,12.6
288,6065030103,2105,92501,-117.3656342,33.9928146,0.065,12.89,47.253,0.0,969.9939442,1661.21,107.28,5.08,12.11,63.0,18.6
289,6065041410,3288,92879,-117.5306429,33.8801854,0.06,13.31,31.93,0.0,5663.442025,2942.21,43.29,5.06,13.26,67.4,10.0
290,6037297110,4679,90731,-118.284187,33.7346618,0.042,11.21,51.9,0.0,5380.045377,678.7,84.98,7.74,9.68,56.1,16.8
291,6019002702,5882,93702,-119.7453861,36.739532,0.065,15.4,30.067,0.0,3595.957918,599.92,119.79,7.52,17.15,79.0,14.4
292,6037530601,3431,90063,-118.1755967,34.0539591,0.048,12.47,31.02,0.0,9020.986318,1582.07,53.1,5.07,10.63,60.9,16.8
293,6029002000,7111,93304,-119.0109288,35.3604274,0.065,18.76,31.687,0.0,55.62947651,662.76,107.68,6.45,10.38,74.9,10.2
294,6037541500,5836,90222,-118.2270116,33.9148293,0.044,12.05,18.7,0.0,6003.648735,725.69,102.03,4.18,12.0,61.6,12.2
295,6037572500,3365,90810,-118.2182796,33.8165383,0.042,11.21,32.697,11.55,9676.110813,467.94,72.09,6.89,9.55,65.5,25.3
296,6037104310,4921,91331,-118.4292815,34.2763731,0.057,11.21,24.119,0.0,614.3619705,1816.25,57.29,6.69,5.21,57.6,14.8
297,6065042508,4888,92551,-117.239288,33.8955489,0.065,12.89,13.13,0.0,539.6205541,685.71,56.62,6.9,10.37,61.8,15.1
298,6037241120,4564,90061,-118.2768346,33.9364442,0.044,12.05,24.76,0.0,5162.402119,3617.7,92.97,8.92,12.03,71.9,19.9
299,6037242300,4586,90002,-118.2461145,33.948506,0.044,12.05,25.04,0.0,5588.172893,644.17,88.42,6.42,12.7,75.3,18.7
300,6001408800,5547,94621,-122.1969422,37.7588039,0.03,8.69794377,38.315,0.0,548.0919212,411.44,161.73,8.75,11.56,66.5,20.1
301,6029006201,2877,93307,-118.9369122,35.2620354,0.065,18.34,5.47,5363.82,181.447108,210.71,76.89,7.35,10.29,67.0,15.8
302,6037122200,4141,91352,-118.3594527,34.2143159,0.055,12.05,41.37,0.0,1177.607008,1508.63,76.89,3.78,8.4,47.7,10.8
303,6037543801,5263,90745,-118.2732944,33.8414725,0.042,12.05,23.92,0.06,7538.739097,2376.9,60.31,8.86,9.96,30.4,16.5
304,6073003901,4241,92113,-117.1267377,32.7035568,0.038,11.21,62.806,0.0,708.184092,763.55,104.87,6.38,8.02,77.7,22.0
305,6029004604,15845,93250,-119.1909489,35.6819031,0.062,17.92,4.866,2425.55,171.9645718,281.59,52.62,6.47,9.72,56.4,13.8
306,6029002600,3539,93307,-119.0117159,35.3457339,0.065,19.18,34.934,0.0,49.81142657,609.11,91.47,6.21,9.25,59.2,16.5
307,6037231720,4966,90037,-118.284071,34.0074463,0.046,12.89,41.19,0.0,3883.416477,4043.36,92.32,6.39,10.6,70.7,14.2
308,6065030503,3812,92507,-117.352832,33.9799005,0.065,12.89,47.26,0.0,946.7538749,762.99,62.49,4.57,9.23,79.6,14.1
309,6077003700,3570,95215,-121.190401,37.9350761,0.048,13.25,10.01,2045.18,579.8908265,589.87,53.28,5.23,10.21,64.0,29.0
310,6037191810,3498,90038,-118.3277122,34.088924,0.05,12.47,36.19,0.0,2187.846029,1545.4,54.41,4.46,8.88,64.8,16.6
311,6037502500,4215,90660,-118.1106254,33.9759777,0.046,12.05,21.732,0.01,8338.966859,723.79,63.24,3.57,13.82,42.7,14.5
312,6037542602,5496,90220,-118.2262997,33.8996115,0.044,12.05,18.7,0.0,5905.577897,585.05,94.08,6.61,10.9,62.3,12.1
313,6019003400,4555,93703,-119.7791954,36.7724799,0.065,15.4,51.346,0.0,2381.035686,1026.47,125.06,6.76,11.33,72.4,20.5
314,6065040102,4630,92509,-117.44041,34.0234351,0.065,13.73,7.668,0.0,2671.928943,1649.62,54.2,6.03,11.94,45.4,26.3
315,6037530801,6325,90063,-118.1883898,34.0508765,0.046,12.89,31.02,0.0,8999.256551,2413.14,53.1,5.17,10.63,62.7,10.6
316,6037227020,3599,90011,-118.251933,34.0157537,0.046,12.89,41.959,0.0,5558.250148,791.01,63.52,5.63,9.63,79.3,8.9
317,6037533902,4051,90201,-118.1537012,33.967443,0.046,12.05,26.141,64.08,8545.67301,578.32,43.88,5.58,9.0,60.9,10.5
318,6037530802,3668,90063,-118.181318,34.052283,0.046,12.89,31.02,0.0,9078.601288,1932.71,53.1,4.85,10.63,51.0,14.6
319,6047002201,6097,93635,-120.8585299,37.0634558,0.051,12.89,11.369,102.73,1.703732863,368.48,115.94,6.88,16.02,75.2,15.6
320,6037534502,4257,90255,-118.2006924,33.9653735,0.046,12.05,22.094,0.0,7588.899697,819.88,55.85,5.4,10.47,55.3,8.5
321,6037294701,3019,90744,-118.2549079,33.7780161,0.042,11.21,132.228,0.0,8270.027172,654.45,70.22,3.75,10.57,64.9,9.5
322,6037534900,6569,90001,-118.2367913,33.9707698,0.046,12.05,23.49,0.0,6003.704588,1070.58,71.27,4.6,11.46,59.8,9.3
323,6037195802,2881,90026,-118.2776959,34.0756705,0.046,12.89,39.026,0.0,3530.10489,2912.56,54.03,7.39,7.65,58.5,14.7
324,6037534405,4292,90201,-118.1829301,33.9660331,0.046,12.05,23.001,0.0,8475.381129,948.03,48.15,6.89,10.08,71.9,8.8
325,6071007108,2202,92324,-117.3056556,34.0592689,0.065,12.47,39.887,0.0,707.2836592,2703.37,95.84,5.56,16.38,54.7,9.6
326,6037104401,3357,91331,-118.4327217,34.2670388,0.057,11.21,24.19,0.0,650.6636135,1700.28,73.79,6.3,7.7,50.8,12.4
327,6037570403,4587,90805,-118.2044859,33.8778668,0.042,12.05,29.03,0.0,6310.938304,1372.36,75.7,5.59,9.45,64.9,16.7
328,6111004902,5091,93030,-119.1342635,34.2084353,0.044,9.53630303,13.663,33324.22,158.1871979,1017.34,116.73,4.69,15.04,73.0,7.8
329,6037402501,5577,91766,-117.7643708,34.0542894,0.057,12.89,23.049,0.0,9342.454665,505.86,70.31,4.85,10.29,73.7,12.1
330,6037570203,3973,90805,-118.1600078,33.8783269,0.044,12.05,21.75,0.0,6835.636056,2325.63,64.59,6.61,8.21,51.7,11.9
331,6037123204,3449,91606,-118.3943295,34.193936,0.055,12.05,21.73,0.0,1164.583698,1087.32,68.36,5.33,11.98,60.5,11.2
332,6037229200,4394,90011,-118.2608283,33.9982715,0.046,12.89,26.33,0.0,4805.605133,914.29,63.52,6.01,9.63,75.4,6.7
333,6037127220,4931,91405,-118.4531264,34.2047824,0.055,11.21,18.09,0.0,747.6055163,1265.12,98.74,7.54,13.75,66.8,10.2
334,6073005100,7140,92113,-117.1528082,32.7037376,0.038,11.21,110.8,0.0,346.2224777,1071.3,73.61,7.34,7.52,67.7,20.4
335,6037542106,3373,90221,-118.1890767,33.8934041,0.044,12.05,27.216,0.0,6507.396839,1631.88,87.57,5.28,13.56,68.8,14.7
336,6037123203,3765,91605,-118.3916113,34.1967006,0.055,12.05,21.73,0.0,1161.172357,854.59,60.29,4.59,10.66,67.6,15.6
337,6037192700,3513,90004,-118.2881064,34.0800134,0.048,12.89,29.34,0.0,3028.784144,2309.27,59.55,7.31,6.41,58.8,16.2
338,6037239201,3562,90003,-118.2771699,33.9857805,0.046,12.47,26.33,0.0,4418.935442,4092.07,95.56,4.45,13.17,73.4,10.5
339,6037532700,2990,90001,-118.2413457,33.9852598,0.046,12.47,23.49,0.0,5998.681226,723.67,70.67,3.73,10.99,62.5,11.9
340,6037232120,5263,90037,-118.2839315,33.9996748,0.046,12.89,29.818,0.0,3950.103192,4744.05,92.32,6.11,10.6,70.9,13.3
341,6037571701,6352,90805,-118.2017298,33.847882,0.042,11.63,21.52,0.0,6355.618263,2288.07,84.93,6.47,10.4,53.9,18.1
342,6037218500,2869,90016,-118.3505675,34.0373844,0.048,12.05,25.068,0.0,2211.120112,3494.81,86.4,6.4,8.69,43.8,14.5
343,6071007604,4306,92374,-117.197144,34.1064459,0.068,11.63,18.677,0.14,413.3605466,816.27,65.42,7.11,10.49,44.0,13.4
344,6037541605,5323,90221,-118.2100244,33.8993431,0.044,12.05,23.695,0.0,5994.218664,569.24,87.61,5.26,13.56,69.9,13.2
345,6037204810,4478,90023,-118.2030018,34.0285553,0.046,12.89,55.445,0.0,17201.94025,3462.77,48.12,7.84,7.63,68.1,8.9
346,6019002701,4673,93702,-119.7453946,36.7468158,0.065,15.4,36.6,0.0,2850.405095,503.14,119.79,5.83,17.15,70.6,23.8
