Census_Tract,Total_Population,ZIP,Longitude,Latitude
6037554519,3613,90703,-118.0569743,33.8527649
6107000100,5142,93271,-118.8366159,36.5233963
6061020806,3494,95678,-121.2762266,38.7453902
6097152801,5547,95403,-122.7503889,38.4828618
6067007701,6126,95608,-121.3373129,38.6172437
6065042717,5079,92587,-117.2521561,33.7021362
6075015801,3594,94115,-122.4373557,37.7813029
6073003108,3520,91977,-117.0155941,32.7074478
6065041807,2400,92882,-117.5772407,33.8601348
6111000400,6758,93060,-119.0487659,34.4021613
6065043239,6792,92592,-116.9857528,33.5633922
6073014500,3749,91941,-117.0438659,32.7495164
6013304001,3718,94513,-121.7489395,37.8837503
6053000300,4177,93906,-121.6595817,36.7030908
6059088904,5766,92683,-117.9548828,33.7485828
6037408625,4160,91745,-117.9634087,33.9886212
6059110110,5706,90630,-118.0297412,33.8305662
6073020309,3945,92026,-117.1090217,33.1355986
6095253108,4088,95687,-122.0008642,38.3288304
6037462700,5471,91106,-118.1144868,34.1519261
6111005004,5419,93036,-119.1656216,34.2505709
6097153006,7286,95401,-122.7584138,38.4432933
6111007612,4762,93021,-118.906726,34.2752843
6037300800,6947,91208,-118.220602,34.1845879
6065043271,3930,92595,-117.2755965,33.6006686
6007002200,5156,95969,-121.6824752,39.674685
6053000701,6439,93905,-121.609157,36.6878097
6037216800,3289,90035,-118.3706043,34.0557841
6085512043,6129,95111,-121.8048672,37.2618681
6071011101,3771,92382,-117.1403551,34.1730842
6065043314,3631,92544,-116.9389807,33.733193
6037141101,4066,91423,-118.4243044,34.151167
6009000210,9515,95252,-120.8741765,38.1930259
6073008507,7627,92117,-117.1737801,32.8262504
6073020017,3282,92081,-117.222755,33.1484964
6059001504,4605,92821,-117.890759,33.9160273
6001443001,2917,94538,-121.9515237,37.5184218
6071010018,7068,92345,-117.3433595,34.4135996
6037501700,3695,90605,-118.0198835,33.9618209
6029000906,4355,93306,-118.9406565,35.3796667
6037650401,4472,90503,-118.3368653,33.8428957
6085503507,2182,95122,-121.8319402,37.340185
6001435900,5073,94580,-122.147305,37.6724681
6071008710,4442,92399,-117.0490963,34.0257037
6083002102,2084,93454,-120.4267767,34.9421111
6001444100,7280,94560,-122.0361606,37.550978
6087110600,8349,95076,-121.7840141,36.9289297
6065043304,6816,92544,-116.90936,33.6871007
6037192300,2799,90004,-118.3284923,34.079743
6037113322,3947,91311,-118.5721382,34.2536788
6055200501,5013,94558,-122.3010777,38.3110736
6081606100,4246,94401,-122.3144888,37.5807361
6073000900,5178,92104,-117.141957,32.7518529
6037900201,1261,93535,-117.956249,34.7083865
6073013310,28960,91913,-116.9977852,32.6261904
6085509304,2871,94043,-122.0951903,37.4174125
6019005513,2952,93611,-119.7018656,36.8446768
6059052502,5913,92780,-117.8109989,33.7195162
6073016201,5843,92020,-116.9918628,32.8138271
6095252903,4368,95688,-122.0352498,38.4381951
6037311300,3811,91505,-118.3431013,34.1741462
6037702700,3440,90230,-118.400984,34.0058662
6065043009,4736,92530,-117.3888925,33.7012951
6101050301,2403,95991,-121.6292546,39.1196085
6075012100,3833,94102,-122.4118881,37.7888066
6081610100,2484,94063,-122.2386868,37.4932225
6037403404,2521,91789,-117.8513684,34.0292579
6073013908,3708,91977,-117.0050292,32.7112382
6039000509,5935,93636,-119.8457067,36.9648983
6037101110,4731,91042,-118.2929869,34.2594737
6059088002,3936,92841,-117.9715258,33.7957982
6037273902,4227,90291,-118.4661137,33.983199
6071010024,5359,92345,-117.3111382,34.3367941
6111008202,4353,93063,-118.7274118,34.2776642
6059075507,5187,92780,-117.8127013,33.7362411
6037571502,4661,90807,-118.1835447,33.8421855
6037481713,2507,91754,-118.1291575,34.0679641
6081600900,3933,94015,-122.4922836,37.7055918
6083002209,3321,93454,-120.4307367,34.97297
6073019501,4147,92083,-117.2495976,33.2084741
6037201302,3732,90042,-118.1838819,34.097882
6037700801,5220,90210,-118.3967808,34.0717107
6071008706,12298,92399,-117.0805957,34.0435278
6067005404,5611,95864,-121.3915944,38.5698188
6085509108,4281,94043,-122.0570303,37.4004244
6073010001,4097,92154,-117.0554913,32.586813
6073002803,5370,92115,-117.0835961,32.7638379
6067008128,2462,95621,-121.3044735,38.7183737
6019005605,1470,93710,-119.732754,36.8303071
6083002703,4165,93436,-120.4449545,34.6429274
6073009306,5589,92123,-117.1197526,32.7997476
6001451401,5850,94551,-121.7629422,37.6959861
6083001102,4740,93101,-119.7129078,34.4161337
6037267901,2428,90067,-118.4137159,34.056456
6071002023,5118,91701,-117.5930105,34.1294228
6037900505,4002,93535,-118.1080444,34.6822484
6037103102,4751,91040,-118.3073883,34.2633843
6069000600,8317,95023,-121.3738293,36.8303283
6037276500,5063,90045,-118.4180348,33.9665412
6037123902,2561,91607,-118.3922288,34.1758783
6059075815,5176,92867,-117.8253994,33.7970143
6045010700,6203,95490,-123.3671818,39.4223312
6037214502,5528,90036,-118.3504042,34.0680052
6037503701,4717,90604,-117.9948416,33.9274179
6071010004,8437,92395,-117.2703695,34.489825
6109005201,1778,95327,-120.4501293,37.7908267
6075022901,4640,94110,-122.4139453,37.7511975
6037214501,2932,90036,-118.3578948,34.0712362
6059099230,4358,92708,-117.9499072,33.6940852
6073010106,5200,92154,-117.0723177,32.5717846
6097150601,4089,94954,-122.6132539,38.2376164
6007002602,3455,95966,-121.4669098,39.5302628
6037135113,2795,91367,-118.6059583,34.1810129
6065042214,6316,92557,-117.2917944,33.9794836
6001431200,5627,94546,-122.0836768,37.6855718
6073008600,6864,92111,-117.1779398,32.7908268
6073015404,7626,92020,-116.9383632,32.78024
6073013401,4203,91910,-117.0562074,32.6353409
6107002700,5615,93265,-118.4920872,36.1727771
6001422900,4336,94704,-122.269247,37.8678899
6073018906,6033,92028,-117.2433431,33.3601098
6053010605,4219,93905,-121.5991739,36.6886905
6065042003,5525,92504,-117.3647054,33.870618
6019005509,4678,93611,-119.7386631,36.8448439
6007003502,4758,95948,-121.7897864,39.3257871
6085502101,4798,95128,-121.9360396,37.3059812
6073018904,5640,92028,-117.2415252,33.381264
6037702300,6364,90405,-118.4559535,34.0183122
6037480400,5654,91801,-118.1321698,34.1039997
6013313203,3222,94565,-121.9161635,38.0037978
6065043227,7051,92595,-117.2249199,33.5912112
6073018400,3566,92054,-117.3796249,33.1990594
6113010901,5311,95695,-121.788541,38.6884254
6019005911,3386,93619,-119.6500718,36.7942655
6001440334,4016,94587,-122.0648512,37.5937913
6059032027,6328,92630,-117.6812546,33.6288846
6111008401,5308,93063,-118.7065603,34.2871063
6077004800,5423,95236,-121.0367254,37.9808776
6085512026,3871,95123,-121.8376934,37.2583713
6097153103,4716,95407,-122.7341732,38.4198167
6089010400,4417,96001,-122.3786783,40.5512553
6085501300,4153,95112,-121.8745424,37.3387146
6029005508,4198,93505,-118.007949,35.1220493
6095252610,3142,94533,-122.0064188,38.270075
6071000117,6959,91709,-117.7592802,33.9779999
6059110111,5736,90630,-118.052434,33.834964
6111000800,7788,93060,-119.1192691,34.3846679
6075012000,3833,94109,-122.4185205,37.7879651
6037275400,3349,90066,-118.4391729,33.9906137
6111005202,2694,93066,-119.0253426,34.2547611
6053011203,7173,93927,-121.244738,36.3177202
6019004213,3248,93711,-119.8507497,36.8185876
6093000702,4406,96097,-122.6201917,41.7321698
6075010600,3894,94133,-122.4063879,37.7993784
6001442302,4788,94538,-121.9600524,37.5362999
6059110201,7483,90620,-118.0152589,33.8355687
6037301100,6491,91207,-118.2471275,34.1622943
6073015704,4024,92019,-116.9381289,32.7909112
6059001707,7482,92833,-117.9681585,33.9046924
6083001101,4738,93101,-119.7211598,34.4203889
6065043802,5116,92320,-117.0457708,33.9948779
6037554515,3703,90703,-118.0774113,33.8520795
6019005510,4997,93720,-119.7567304,36.8446786
6071009119,5729,92371,-117.4555858,34.4239769
6067008111,6153,95621,-121.3002372,38.6991351
6065042008,7082,92503,-117.4099689,33.848967
6111002700,3881,93003,-119.2416995,34.2706551
6081610700,5207,94061,-122.2190386,37.4698505
6067008912,3100,95670,-121.2735962,38.6249139
6037570003,4447,90712,-118.1402363,33.8646013
6085503327,4712,95121,-121.7887699,37.3079908
6037273300,3695,90291,-118.4722036,33.9955518
6037139200,5175,91316,-118.5246447,34.1756962
6037900900,3813,93536,-118.2290789,34.7694996
6037900803,8284,93534,-118.1569902,34.7127561
6059110104,6024,90630,-118.0414924,33.8254171
6071000817,3264,91786,-117.6834894,34.1139306
6095252704,5155,94585,-122.014721,38.2490976
6037910002,7217,93543,-117.9074722,34.5346329
6085505007,4083,95054,-121.9480576,37.3851853
6073003212,4053,92139,-117.0537791,32.6696208
6067007208,4495,95673,-121.4661875,38.6838883
6037555202,3399,90808,-118.0728449,33.8200771
6053011400,3778,93426,-120.9172021,35.9668581
6073003109,3358,92114,-117.0556229,32.6918459
6037143100,3984,91602,-118.3559057,34.1480353
6037408724,5362,91748,-117.9033277,33.9841386
6095252316,3427,94533,-122.0156731,38.2762632
6001437800,4621,94544,-122.0686965,37.6431464
6065043211,5486,92563,-117.1737474,33.5646444
6085512027,4085,95123,-121.854143,37.2544152
6037401602,5282,91750,-117.7639908,34.1060815
6037651002,4606,90501,-118.3240449,33.813981
6065043276,3620,92595,-117.231215,33.6075991
6037273502,2884,90291,-118.472226,33.9867153
6071010423,3786,92285,-116.4273958,34.2871102
6073002302,6589,92105,-117.0963988,32.7525425
6067009321,5573,95828,-121.3889372,38.4601632
6065049400,2978,92203,-116.2675281,33.7597156
6081613501,4141,94019,-122.4241365,37.5392774
6037115201,6437,91324,-118.5382749,34.2441108
6065043254,5011,92590,-117.1560638,33.4549695
6073018905,6765,92028,-117.2431854,33.3720233
6111003612,4355,93035,-119.4256973,34.0110019
6085506401,4380,95128,-121.9452892,37.3163751
6001405200,4597,94606,-122.2433878,37.8052604
6073003101,3785,92114,-117.0801318,32.6994123
6019005802,4195,93611,-119.6727835,36.8001728
6037403500,1628,91724,-117.8519093,34.0625659
6009000120,4434,95228,-120.6736779,37.9756396
6037272201,2411,90066,-118.4341265,34.0003832
6037651221,3291,90505,-118.3550066,33.8218914
6067008138,3568,95610,-121.2781931,38.6711638
6023011100,4976,95565,-124.055087,40.440735
6037620002,3609,90245,-118.4041547,33.9200287
6059075701,6879,92705,-117.8278543,33.7667021
6007000502,4204,95926,-121.8617233,39.7297355
6097150611,4067,94954,-122.579047,38.2329343
6059099203,6029,92704,-117.9417386,33.737867
6067007015,4997,95834,-121.5509593,38.648951
6081600700,7568,94014,-122.4640012,37.7052459
6083002210,6035,93454,-120.4186966,34.9705531
6021010501,3456,95963,-122.0413986,39.7212958
6073003112,4574,92114,-117.0628402,32.7058788
6059075505,3599,92780,-117.8247177,33.7440129
6037463602,5051,91105,-118.1458929,34.1408046
6037273800,3107,90291,-118.4512626,33.9927102
6033000400,5574,95453,-122.9155905,39.050958
6059063803,4437,92627,-117.9411674,33.6642944
6001437900,2338,94544,-122.0613101,37.6428259
6059052517,10096,92618,-117.7750436,33.6725059
6067008117,2084,95608,-121.3188938,38.6652577
6095251300,2938,94590,-122.235826,38.1146854
6037135111,2967,91303,-118.6102388,34.1924609
6059021913,8140,92869,-117.8074249,33.7979555
6037141102,2869,91423,-118.4318823,34.1494929
6081607600,3342,94402,-122.3066909,37.5581392
6073020306,8694,92078,-117.1487018,33.1112121
6001444400,5114,94560,-122.0353376,37.5362317
6085500400,2369,95126,-121.9220533,37.3401731
6013317000,2144,94553,-122.1262172,38.0176872
6037503901,2702,90638,-118.0068471,33.8897905
6071009118,22862,92392,-117.4288837,34.4864967
6111007000,3907,91360,-118.867895,34.1816985
6073006802,5032,92106,-117.218481,32.7501717
6065044701,3555,92262,-116.5194219,33.8231858
6083002011,5317,93455,-120.4616815,34.9053343
6085504414,5092,95035,-121.8969311,37.4399072
6065042411,2540,92557,-117.2371448,33.967321
6067007427,6840,95843,-121.37028,38.707515
6059099605,3690,92647,-118.0079541,33.735963
6029006008,5956,93561,-118.6581798,35.1962215
6085505600,3880,95050,-121.9459448,37.350955
6037702502,4048,90232,-118.3858998,34.0125885
6081606300,4073,94402,-122.3193435,37.5653475
6059099241,4274,92683,-117.9802241,33.7264094
6065044505,6479,92276,-116.3874271,33.8211956
6059063906,6591,92626,-117.9028423,33.6609028
6061021304,5307,95648,-121.283873,38.9695759
6037701502,3841,90404,-118.4872348,34.0254597
6045010900,4332,95470,-123.3726489,39.2578856
6037800328,2640,91301,-118.7172726,34.153247
6095252305,4711,94534,-122.0937986,38.2199882
6037271701,5850,90034,-118.4192255,34.027115
6001441503,5389,94560,-121.9444248,37.4731786
6011000400,2495,95979,-122.4155716,39.2881333
6037920112,4287,91354,-118.5391687,34.4354255
6073016902,2341,92040,-116.8538493,32.9312875
6037670002,4001,90717,-118.3132363,33.7944957
6037503402,4273,90603,-118.0008226,33.941836
6075031400,6676,94112,-122.4571446,37.7147206
6067009403,2038,95693,-121.2760218,38.3451903
6085503902,5440,95127,-121.8283233,37.3735434
6075033201,3683,94132,-122.4796588,37.726265
6065042745,4614,92567,-117.0632869,33.778279
6099000504,8692,95356,-121.038906,37.6996863
6073008505,5605,92117,-117.1850238,32.8402976
6071007306,5859,92354,-117.2380005,34.0549636
6059021815,7751,92823,-117.8147284,33.9272688
6037401304,5642,91773,-117.8147951,34.088083
6001436401,7042,94541,-122.0650918,37.6715227
6037461400,3204,91104,-118.1246769,34.1723185
6111008101,3433,93065,-118.738939,34.2764924
6037461700,1385,91103,-118.1655566,34.1583127
6065042013,8333,92508,-117.3019318,33.8944124
6037574902,4783,90815,-118.1378391,33.7913432
6067007433,7656,95843,-121.3557412,38.7117767
6087110700,3357,95076,-121.7939493,36.9384816
6073012800,3913,91910,-117.0709931,32.6358462
6001440306,3841,94587,-122.0683607,37.5849858
6013387000,2532,94530,-122.3059348,37.917033
6037300502,6026,91020,-118.2257027,34.2110063
6101050601,6029,95993,-121.6796539,39.1627684
6059042307,6900,92653,-117.6918661,33.5987661
6053000702,6371,93905,-121.6108778,36.6846397
6077004704,4894,95240,-121.0464269,38.106309
6073020602,5859,92025,-117.0681038,33.1189678
6001451101,7081,94550,-121.6633595,37.6396925
6007002700,5478,95966,-121.5269455,39.5228652
6007002400,5157,95916,-121.3519555,39.6655389
6013318000,3267,94553,-122.1663864,38.0165957
6001435300,4479,94541,-122.064666,37.6807791
6037295103,4875,90731,-118.2962139,33.762648
6111004711,3432,93033,-119.163289,34.1679536
6037900608,3536,93535,-118.1081707,34.6968196
6071000819,5077,91784,-117.6325109,34.1262864
6001432200,4080,94577,-122.1562452,37.7330544
6037134423,3414,91304,-118.6341913,34.2138397
6037920040,3352,91387,-118.4274646,34.435608
6085501800,5085,95125,-121.8970809,37.3163893
6037576602,3995,90802,-118.1714209,33.7631621
6065043807,5743,92223,-116.9737171,33.9591433
6029000908,5493,93306,-118.9414209,35.4021102
6045010300,4272,95437,-123.638408,39.455171
6065042729,9184,92584,-117.1657865,33.7037298
6037188201,3270,90027,-118.2723964,34.1124175
6013313205,1724,94565,-121.9168577,38.0162998
6013302009,5641,94531,-121.7478856,37.9715128
6097150603,7249,94954,-122.6179426,38.2544898
6037113101,3558,91311,-118.5852975,34.2654115
6087110502,6088,95076,-121.769617,36.9300262
6073008359,3975,92126,-117.1204728,32.9103179
6073020028,3479,92069,-117.1700975,33.1418052
6037117301,3851,91343,-118.4896512,34.2421587
6055201005,2418,94558,-122.2872835,38.2049238
6037702501,4625,90232,-118.3963576,34.0146198
6073013503,5776,91977,-116.9812065,32.73925
6037503301,3394,90603,-118.0151414,33.9480802
6065042739,7097,92584,-117.1551086,33.6550902
6083001704,2565,93013,-119.4905106,34.3882739
6085502910,3656,95118,-121.8839525,37.2515075
6059001503,5099,92821,-117.908263,33.9153573
6075022803,4595,94110,-122.4120842,37.7558368
6083002303,6765,93458,-120.4445191,34.9641603
6095250502,3128,94591,-122.2038733,38.089461
6083001604,5190,93013,-119.5217962,34.3968141
6037800204,6740,91302,-118.6661486,34.1466066
6067008141,6799,95610,-121.2813011,38.6841182
6037574202,2161,90815,-118.1432883,33.8018724
6059088202,3005,92840,-117.955544,33.795374
6075033204,3821,94132,-122.4804118,37.7196259
6013339002,5574,94596,-122.0630149,37.9062665
6085512308,7006,95037,-121.6188759,37.1535256
6073019207,8416,92084,-117.2039111,33.2338179
6059052418,12096,92620,-117.755003,33.6919703
6073016503,2784,92021,-116.9554309,32.8220794
6037503702,5040,90604,-117.9846208,33.9221904
6037432000,8182,91780,-118.0547526,34.1023093
6029002807,3894,93309,-119.0825787,35.3457879
6007000700,4694,95926,-121.8390356,39.7420778
6037900506,4352,93535,-118.1012713,34.681794
6073002905,4022,92115,-117.0496451,32.7711381
6037430724,4812,91007,-118.0591183,34.127054
6037403406,2796,91789,-117.8556711,34.0450793
6065043315,2073,92544,-116.9264553,33.7338091
6037400403,3815,91773,-117.8007925,34.1467498
6059075506,3437,92780,-117.8072725,33.7419279
6037275311,4993,90066,-118.4233089,33.9882746
6047001801,4288,95340,-120.4372681,37.3461289
6073003202,4551,92139,-117.0643688,32.6719721
6065042724,3182,92584,-117.1494297,33.6962146
6097151900,3158,95404,-122.7083509,38.43518
6001408400,3323,94605,-122.1709595,37.7646056
6073008510,6626,92111,-117.1629093,32.8083089
6019004303,4162,93711,-119.8307726,36.8155701
6059099508,4500,92649,-118.0488803,33.7249161
6085503804,4980,95133,-121.8449069,37.3758853
6071002015,4777,91701,-117.6071663,34.1271062
6001428500,3183,94501,-122.2593887,37.7601324
6095250604,3842,94591,-122.2185562,38.0673887
6085509202,4480,94043,-122.0838765,37.4059095
6037920042,6769,91321,-118.4712318,34.3970565
6037273100,2197,90291,-118.4597985,34.0034867
6061020300,4520,95603,-121.0748502,38.9052966
6037267800,2917,90064,-118.4306811,34.03958
6065044605,4803,92262,-116.5474414,33.863302
6037296402,3091,90732,-118.3038543,33.7465608
6097151305,5405,94928,-122.7067009,38.3433893
6085508601,3668,94086,-122.0409973,37.375919
6097152903,5114,95403,-122.7481349,38.4573447
6001409700,4696,94605,-122.1658929,37.7564187
6081610800,4721,94061,-122.2260081,37.4700717
6037431002,3163,91016,-117.9843329,34.1447913
6071007404,4406,92346,-117.2065853,34.1432143
6065043220,4594,92592,-117.1342075,33.5040499
6037920332,2337,91321,-118.5139837,34.3831933
6037265700,4720,90024,-118.4236856,34.0632
6075025900,4261,94134,-122.4105033,37.7234533
6085508004,6090,95014,-122.0012583,37.3163812
6037113212,3069,91311,-118.6024313,34.2606869
6073000800,4280,92104,-117.1420277,32.7447819
6013308002,4194,94531,-121.766535,37.9886736
6037570800,5540,90712,-118.1353409,33.8533032
6085512309,4996,95037,-121.6086139,37.1301031
6067009504,2059,95632,-121.2976721,38.2470445
6075025500,8471,94112,-122.4372627,37.7280611
6037111206,4490,91326,-118.5343557,34.2690645
