,Census Tract,Total Population,ZIP,Longitude,Latitude
6918,6073020401,2369,92029,-117.0934081,33.0672688
6919,6075032902,3831,94122,-122.4906443,37.7526805
6920,6097151502,6591,95404,-122.6518817,38.3855179
6921,6059032029,4328,92630,-117.665172,33.644694
6922,6059099243,4287,92646,-117.9840914,33.664929
6923,6001450701,8075,94550,-121.8054596,37.5511338
6924,6059075702,3343,92780,-117.8143983,33.7587899
6925,6061020711,4372,95661,-121.2401149,38.738963
6926,6037139802,3865,91356,-118.5563556,34.142864
6927,6073008352,3517,92126,-117.1381437,32.9272107
6928,6075031100,6193,94112,-122.4461642,37.7296356
6929,6075042602,3243,94118,-122.4754787,37.7833793
6930,6071010422,1645,92277,-116.0639699,34.1916824
6931,6037264302,5683,90049,-118.4768543,34.0472018
6932,6001423700,3633,94705,-122.248923,37.8618413
6933,6037400501,2126,91741,-117.8642543,34.1611414
6934,6087120700,4120,95060,-122.0633466,37.0197696
6935,6037269300,3885,90064,-118.4122005,34.0444598
6936,6111002000,2577,93001,-119.2710679,34.2875031
6937,6069000801,3082,95023,-121.360018,36.80466
6938,6013354001,1859,94563,-122.216662,37.8838155
6939,6065045110,5401,92253,-116.3111037,33.6653271
6940,6083002708,2568,93436,-120.4486596,34.6348033
6941,6075016900,2924,94114,-122.4324782,37.7670961
6942,6037910301,4219,93536,-118.2230412,34.6382723
6943,6037261101,3499,90210,-118.4005365,34.1171681
6944,6059099307,2502,92648,-117.9924346,33.6509015
6945,6053013300,5693,93940,-121.8548464,36.5941325
6946,6097151309,4865,94951,-122.6340481,38.3441037
6947,6083002930,7328,93117,-119.891155,34.4266384
6948,6001405000,3136,94610,-122.2190899,37.8121648
6949,6085502906,4521,95118,-121.9014215,37.2478149
6950,6073017403,4922,92024,-117.2529532,33.0362413
6951,6041130202,4453,94965,-122.4787962,37.8556031
6952,6065940800,2613,92264,-116.5369045,33.7941045
6953,6059042205,6780,92673,-117.6410286,33.470188
6954,6083001203,2757,93109,-119.7142781,34.4044168
6955,6073009706,6996,92120,-117.0489527,32.7864961
6956,6083000302,4138,93105,-119.7222979,34.4309086
6957,6037408706,1665,91748,-117.8687084,33.9765828
6958,6073017810,4942,92008,-117.3205365,33.1483685
6959,6083002914,3248,93117,-119.8231719,34.4459283
6960,6037573700,4554,90808,-118.1094908,33.8262637
6961,6045011800,2082,95449,-123.1199446,38.9359453
6962,6067008144,2541,95662,-121.2564915,38.6845185
6963,6073009705,3652,92120,-117.073373,32.78497
6964,6073013419,7922,91914,-116.9524957,32.6537849
6965,6067000200,3497,95819,-121.440758,38.5740594
6966,6001450601,3379,94588,-121.930798,37.653163
6967,6037701202,3268,90403,-118.4898132,34.0339243
6968,6059099215,5203,92646,-117.9585824,33.6756654
6969,6085503333,4585,95121,-121.788561,37.3011016
6970,6111001202,7191,93004,-119.1886473,34.281982
6971,6081606500,3613,94402,-122.3309033,37.553366
6972,6073008307,3794,92122,-117.2117936,32.8521593
6973,6089010601,2492,96001,-122.4129541,40.5631564
6974,6013362000,2767,94805,-122.3152847,37.9457334
6975,6081609201,3574,94070,-122.2567366,37.4991014
6976,6073007908,2819,92109,-117.2344938,32.7981576
6978,6073008329,6347,92130,-117.235812,32.944286
6979,6019005517,7487,93730,-119.7573517,36.8842337
6980,6037460800,3248,91103,-118.1823685,34.1648035
6981,6065045215,8515,92253,-116.2834051,33.719326
6982,6001442100,5166,94539,-121.9498322,37.5483239
6983,6035040305,4146,96130,-120.6668987,40.4756078
6984,6085508101,6740,95014,-122.0233152,37.3302918
6985,6037620702,7059,90278,-118.3791618,33.8620063
6986,6059042333,4014,92653,-117.6836291,33.5688148
6987,6067000100,3558,95819,-121.432632,38.5777705
6988,6023010400,3688,95519,-124.0875839,40.9875461
6989,6075021000,4196,94110,-122.422849,37.7515789
6990,6073009505,6442,92071,-117.0656323,32.8437051
6991,6037920107,3954,91355,-118.577517,34.4525395
6992,6073016608,2526,92040,-116.9617915,32.8685871
6993,6037800408,7122,90265,-118.8054481,34.0235975
6994,6059032002,6210,92691,-117.6660675,33.6141596
6995,6037480002,3453,91775,-118.0861118,34.120367
6996,6059062605,3094,92651,-117.7847809,33.542518
6997,6113011205,8123,95776,-121.7378154,38.6699365
6998,6087121600,6159,95062,-121.9700357,36.9597176
6999,6111005203,5226,93010,-119.0425597,34.2409148
7000,6013385100,2765,94530,-122.2954872,37.9242735
7002,6059063010,7096,92660,-117.8983938,33.6281163
7003,6073020107,3837,92027,-117.0765852,33.1535702
7004,6059042339,3208,92629,-117.6965584,33.4800989
7005,6085504308,4415,95132,-121.8137292,37.4096778
7006,6045011001,1952,95432,-123.6926693,39.1633261
7007,6041133000,3226,94952,-122.8017782,38.183308
7008,6027000300,2457,93514,-118.4421772,37.3622921
7009,6087121403,3362,95062,-121.9911494,36.9745749
7010,6073013311,9463,91915,-116.960394,32.6390207
7011,6067008145,7345,95662,-121.2486806,38.6916618
7012,6013323000,4352,94523,-122.0727158,37.9504131
7013,6087121200,6114,95065,-121.9940956,37.0305521
7014,6001450606,5733,94566,-121.8997998,37.6694679
7015,6059052520,3460,92614,-117.8081717,33.6742426
7016,6085502302,2826,95125,-121.9083909,37.308305
7017,6013343002,4380,94598,-122.0394131,37.903197
7018,6065044930,3213,92260,-116.3642057,33.7523547
7019,6073008343,4587,92122,-117.2175882,32.8626551
7020,6073008363,4921,92122,-117.2229262,32.8654716
7021,6097151311,6382,94928,-122.6768449,38.325999
7022,6081605200,3626,94010,-122.3766383,37.5834198
7023,6085503326,6650,95148,-121.7642787,37.32486
7025,6097153903,3760,95448,-122.8571471,38.618985
7026,6073017032,13593,92127,-117.1044271,33.008998
7027,6095252310,3156,94534,-122.084367,38.29468
7028,6073019301,6936,92056,-117.2750748,33.229935
7029,6059042114,3718,92672,-117.593146,33.4194887
7030,6065044921,2355,92270,-116.4039612,33.7973075
7031,6073020706,6286,92025,-117.0388245,33.0998055
7032,6073020026,4089,92078,-117.1882353,33.1292602
7033,6087120302,2602,95005,-122.0886342,37.080028
7034,6111006301,6573,91360,-118.897803,34.2252098
7036,6059032036,3539,92691,-117.6540509,33.6185325
7038,6059099216,4000,92646,-117.9480646,33.6815196
7039,6085509700,3128,94041,-122.0731778,37.3853495
7040,6081611300,4757,94061,-122.2251406,37.451725
7041,6085503001,4063,95125,-121.8920033,37.2840451
7042,6083001905,3231,93441,-120.0260903,34.70434
7043,6037262501,3662,90272,-118.5202383,34.0503509
7046,6111007607,6152,93021,-118.904262,34.2624249
7047,6083002005,4967,93455,-120.4066431,34.8571727
7048,6087122003,6543,95003,-121.9249795,36.9870654
7049,6059062900,1626,92663,-117.9163437,33.6123827
7050,6059042334,5300,92677,-117.7049711,33.5603852
7051,6045010801,5915,95470,-123.2073085,39.3242759
7052,6079012302,5137,93420,-120.3377678,35.1211636
7053,6085512036,4585,95123,-121.8105416,37.240087
7054,6041103200,6504,94947,-122.5861373,38.098306
7055,6037700600,5537,90210,-118.4021007,34.0892642
7056,6059042206,3287,92672,-117.6512991,33.4516707
7057,6073019105,5722,92026,-117.0966729,33.2304835
7058,6059062640,3407,92656,-117.7222319,33.5648054
7061,6073017040,4363,92064,-117.0571307,32.9677362
7063,6075030301,5658,94122,-122.4692415,37.7569429
7064,6073020013,12473,92009,-117.2488951,33.1173821
7065,6105000300,3105,96041,-123.2643313,40.535597
7066,6085509109,4346,94043,-122.0596831,37.3914662
7067,6081606400,4820,94402,-122.3257186,37.5614107
7068,6085511302,4062,94301,-122.1622059,37.4480602
7069,6037264102,2873,90049,-118.4693771,34.0595085
7070,6001430300,3670,94546,-122.0837445,37.7229094
7071,6041101100,2569,94945,-122.5352269,38.1289471
7072,6073008353,5048,92126,-117.133675,32.9328144
7073,6001420200,2898,94706,-122.2974624,37.8944611
7074,6037261200,4341,90077,-118.4418058,34.1132765
7075,6081605100,3014,94010,-122.3682086,37.5973795
7076,6085507904,3367,95129,-122.001903,37.3019066
7077,6085512200,4014,95020,-121.7106173,37.0468198
7078,6111006400,7126,91360,-118.8551917,34.2334607
7079,6073020015,3841,92009,-117.2387904,33.0914037
7080,6065045103,3623,92270,-116.4468892,33.742521
7081,6073008312,3629,92037,-117.252727,32.9053825
7083,6023000800,4668,95503,-124.1072319,40.8053674
7084,6037143902,3000,91423,-118.4214241,34.1358007
7085,6037920108,3439,91354,-118.5628759,34.4493505
7086,6001450744,4831,94588,-121.8650777,37.6969336
7087,6001403701,2587,94610,-122.2586656,37.8112134
7088,6037650502,4294,90503,-118.3702822,33.8530266
7089,6041121100,5175,94925,-122.5231563,37.9240154
7090,6059032033,3624,92692,-117.6399964,33.6452845
7091,6087120800,5863,95060,-122.0312516,37.0239056
7092,6081609000,2562,94002,-122.2802497,37.5134397
7093,6037576700,4047,90803,-118.1618264,33.7618269
7094,6057000104,3190,95949,-121.0640131,39.1531128
7095,6087100400,7331,95064,-122.0590224,36.9911069
7096,6085510001,6116,94024,-122.0797574,37.358449
7097,6081608002,3517,94404,-122.2676162,37.5485489
7098,6073009801,4894,92119,-117.030735,32.7984505
7099,6075016801,3218,94117,-122.4290086,37.7713294
7100,6041111000,5852,94901,-122.5368593,37.970285
7101,6067002500,1587,95818,-121.4812453,38.5455452
7102,6017031406,5544,95726,-120.5909221,38.707909
7103,6079012704,8650,93465,-120.7549322,35.5166981
7104,6013384000,3883,94530,-122.3121629,37.9340267
7105,6059099245,3035,92646,-117.9842913,33.6794349
7106,6037920012,1072,91390,-118.3491278,34.5927585
7107,6037480703,3277,91030,-118.1627758,34.1100789
7108,6059042109,4865,92672,-117.5947849,33.4458787
7109,6073016605,7339,92071,-117.0146944,32.8277308
7110,6073007905,2584,92109,-117.2526157,32.7996991
7111,6059032040,2612,92692,-117.6535608,33.5812401
7112,6061023400,4479,95648,-121.3490202,38.910134
7113,6073017031,3853,92127,-117.0847186,33.0281424
7114,6043000301,3743,95338,-119.8405416,37.4300671
7115,6073020811,5650,92065,-116.7742268,33.0025617
7116,6077004201,6412,95242,-121.2975153,38.1377405
7117,6085511301,3671,94301,-122.1533718,37.4431603
7118,6001451403,2220,94551,-121.7842334,37.6912085
7119,6065044517,2377,92240,-116.5359901,33.9823125
7120,6007000402,7030,95973,-121.8785043,39.7558816
7121,6061020501,2879,95658,-121.1494119,38.8878788
7122,6081607000,3241,94403,-122.3232206,37.5247152
7123,6065045228,3936,92241,-116.2439847,33.8022017
7125,6061022002,6481,95713,-120.952832,39.0578866
7126,6097152501,4178,95409,-122.6567845,38.4655784
7127,6037670201,3852,90274,-118.3386906,33.7797891
7128,6073009703,3446,92120,-117.0736093,32.795586
7129,6009000503,2330,95223,-120.3311458,38.2341994
7130,6059001602,4687,92831,-117.9021254,33.8908928
7131,6079010002,3030,93446,-120.9347036,35.7303268
7132,6073019808,4321,92056,-117.2628851,33.1620932
7133,6037480702,4460,91030,-118.1699079,34.1049373
7134,6075015802,2965,94115,-122.4385023,37.778079
7135,6065047201,1958,92241,-116.431917,33.9177524
7136,6081608900,6556,94002,-122.303064,37.5037677
7137,6037265420,1811,90049,-118.4594426,34.0704417
7138,6017030902,4687,95667,-120.8954226,38.7186274
7139,6081605300,4602,94010,-122.3620094,37.5820548
7140,6013355301,7833,94521,-121.9702207,37.9368163
7141,6111000902,2026,93023,-119.1956252,34.4205324
7142,6013345101,5730,94583,-121.9386173,37.7319234
7143,6037920015,6353,91390,-118.527587,34.4734725
7144,6073017401,5355,92007,-117.2792618,33.0216822
7145,6073017020,3694,92064,-117.010947,33.041943
7146,6073020801,5230,92065,-116.9387595,33.0052699
7147,6075031000,3494,94112,-122.4571587,37.7286172
7148,6059032056,7072,92675,-117.6004507,33.5436042
7150,6085502908,6683,95124,-121.9087056,37.2593174
7151,6081611400,4237,94027,-122.2147667,37.4463
7152,6105000101,2867,96052,-122.7826336,40.8451769
7153,6073008362,3141,92037,-117.2334092,32.8589728
7154,6013325000,5514,94523,-122.0743488,37.9354669
7155,6061023900,3100,95648,-121.3278582,38.8889816
7156,6023000700,5360,95503,-124.1483154,40.7691596
7157,6087120400,4993,95006,-122.1354489,37.1289134
7158,6085509902,4838,94040,-122.0718932,37.370027
7159,6059021823,3299,92886,-117.7814573,33.8969724
7160,6017030901,3020,95667,-120.9351333,38.7788639
7161,6061021902,4454,95722,-121.0246048,39.0089065
7162,6059032055,3884,92688,-117.5842869,33.6425298
7163,6067008506,2520,95630,-121.1389007,38.6706643
7164,6085502601,2626,95125,-121.9147109,37.2902332
7165,6037401001,3140,91741,-117.8524608,34.1408729
7166,6059021829,5329,92886,-117.780736,33.8838283
7167,6113010505,4807,95776,-121.7446437,38.5944095
7168,6085511704,4520,94022,-122.1409467,37.3611924
7169,6073017808,5975,92011,-117.2875241,33.0980696
7170,6065045109,3831,92253,-116.3122385,33.6549641
7171,6017030809,2447,95682,-120.984193,38.6628212
7172,6111007507,6958,93065,-118.8089778,34.2377255
7173,6085510600,6139,94306,-122.1302624,37.4087599
7174,6037460100,5793,91001,-118.1161844,34.1920485
7175,6073017019,5883,92128,-117.0511483,33.0414758
7176,6073017110,10622,92029,-117.1842996,33.0651162
7177,6073016811,4374,92040,-116.8973197,32.8465129
7178,6075030202,4313,94122,-122.4673274,37.7630839
7179,6017030504,2912,96150,-119.9479318,38.90693
7180,6059052428,6217,92679,-117.6331763,33.6797872
7181,6111007510,6565,91362,-118.8196834,34.223312
7182,6061022900,5175,95765,-121.2774336,38.8000444
7183,6013345102,3895,94583,-121.9480876,37.7449639
7184,6059075603,3790,92780,-117.8013386,33.7487977
7186,6007000901,2142,95928,-121.7616429,39.7203605
7187,6037460000,4851,91107,-118.0858736,34.1729248
7188,6061023300,4365,95648,-121.3178888,38.8758804
7189,6081610304,4023,94065,-122.2561516,37.5256571
7190,6085503332,5363,95135,-121.738317,37.281579
7191,6059099238,4031,92646,-117.9580722,33.6650486
7192,6079013000,2539,93428,-121.0083144,35.5566755
7193,6007000904,6071,95928,-121.7959706,39.7464744
7194,6061021043,3355,95747,-121.3194929,38.7822691
7195,6085510803,2558,94306,-122.1184581,37.4205589
7196,6073015602,2536,92019,-116.9069289,32.794632
7197,6073015405,5765,92019,-116.9179144,32.7752264
7198,6059075607,6065,92782,-117.7820948,33.7399828
7199,6037670326,3807,90274,-118.4049506,33.7882095
7200,6087120500,5687,95006,-122.0929441,37.1646713
7201,6059062638,6161,92656,-117.7339145,33.5791773
7202,6113010511,3135,95616,-121.779714,38.5577814
7203,6073020708,3437,92025,-117.0674538,33.0905318
7204,6037651302,6311,90505,-118.3712041,33.8068011
7205,6089011403,2804,96002,-122.3147793,40.5547633
7206,6085512030,3074,95123,-121.8242758,37.2325432
7207,6075030101,4233,94122,-122.4597306,37.7642357
7208,6059062634,5466,92656,-117.732059,33.5918953
7209,6081612500,4153,94025,-122.177794,37.455699
7210,6001404700,1954,94602,-122.2070119,37.8133625
7211,6037670701,6882,90275,-118.3131837,33.7616705
7212,6073008512,4193,92111,-117.1881489,32.8093223
7213,6111005901,6716,91320,-118.9463969,34.1687001
7214,6073017801,6539,92008,-117.3441023,33.1753118
7215,6081612600,4156,94025,-122.1817224,37.4492215
7216,6071002011,4006,91701,-117.6163568,34.1541568
7217,6067008513,2793,95630,-121.1036665,38.6509225
7218,6041108200,6836,94903,-122.5475788,37.9988992
7219,6073017056,4144,92128,-117.0829654,32.9799345
7220,6059032049,9368,92688,-117.6147713,33.663982
7221,6083001304,7522,93101,-119.7302749,34.4120592
7222,6001428302,7074,94502,-122.249779,37.7439709
7223,6097151306,3636,94928,-122.6932768,38.347139
7224,6073017010,3152,92064,-116.9909735,32.9600148
7225,6081603100,3275,94044,-122.4730154,37.6187444
7226,6073017601,4941,92024,-117.2787053,33.0812238
7227,6001451102,4011,94550,-121.7864954,37.6506604
7228,6097154302,3747,95465,-122.9858107,38.3754621
7229,6037800102,7078,90290,-118.6226938,34.0891923
7230,6059099514,5453,92649,-118.0609493,33.7222298
7232,6085502903,5075,95125,-121.9050522,37.2779339
7233,6001421800,2007,94703,-122.2782006,37.8802854
7234,6061020402,3396,95603,-121.0643371,38.883438
7235,6075017000,3689,94114,-122.4394975,37.7648874
7236,6001420300,4571,94706,-122.3182668,37.8906102
7237,6081609601,2944,94070,-122.2833309,37.4953071
7238,6001404101,2929,94611,-122.2497952,37.8300772
7240,6037621400,4414,90277,-118.3796449,33.8227549
7241,6111005801,5149,91320,-118.973834,34.1645363
7242,6085507600,5563,95070,-122.0526843,37.2712577
7243,6073018000,3711,92008,-117.3499851,33.1547915
7244,6017030502,2641,96150,-120.0306547,38.8832961
7245,6097153404,4011,95472,-122.8272234,38.3819817
7246,6073008306,2997,92122,-117.2264811,32.8472028
7247,6073013701,2352,91941,-116.9918436,32.7561469
7248,6085507703,7706,95014,-122.075678,37.3194403
7250,6061020710,4387,95661,-121.2378798,38.7266398
7251,6037901213,3553,93551,-118.3063029,34.6300267
7253,6055201800,1806,94558,-122.2866466,38.6404729
7254,6085511914,5684,95120,-121.8770809,37.2305812
7255,6075033000,7764,94116,-122.4834271,37.7381567
7256,6039000104,4773,93644,-119.6159177,37.3197594
7257,6085511905,3129,95120,-121.8583281,37.2147347
7258,6037800202,6319,91302,-118.6846964,34.115237
7259,6079011600,4292,93405,-120.7501133,35.2163137
7260,6065045119,2811,92260,-116.3693669,33.7324563
7261,6073007903,4487,92109,-117.2397403,32.8025162
7262,6059032023,13544,92675,-117.5516686,33.5107583
7264,6089011401,3971,96002,-122.334715,40.5471256
7265,6085509401,3212,94306,-122.1144543,37.4069811
7266,6075012902,3376,94123,-122.4321032,37.8006155
7267,6037139702,6250,91436,-118.509738,34.136387
7268,6061023200,4960,95648,-121.3262772,38.8545204
7269,6111007201,3429,91362,-118.8516573,34.1938841
7270,6075030900,6581,94127,-122.4682602,37.7283108
7271,6097150100,2322,95476,-122.4269124,38.1968029
7272,6057000103,7893,95949,-121.0414065,39.0593586
7273,6073020810,5266,92065,-116.7875799,33.0348099
7274,6089010807,4362,96003,-122.3425603,40.6326814
7276,6019005525,1244,93619,-119.6918625,36.8804748
7277,6059062644,8249,92660,-117.8557753,33.621174
7278,6037651401,2614,90505,-118.3338133,33.7863579
7279,6097151800,5219,95405,-122.6913822,38.4427045
7280,6059042324,4241,92677,-117.7268281,33.5002639
7281,6081609500,4829,94070,-122.277553,37.5048796
7282,6037261102,4362,90210,-118.4248511,34.1131952
7283,6073017052,4796,92128,-117.0749912,33.0009657
7285,6013360102,4326,94803,-122.2658347,37.9682566
7286,6075030201,3928,94122,-122.4737784,37.7628146
7287,6073017811,6355,92011,-117.3081307,33.1143888
7288,6059075605,5776,92705,-117.7699603,33.7768438
7289,6073013410,7073,91902,-116.9849399,32.6833235
7290,6089011802,2442,96003,-122.2824461,40.661072
7291,6081608013,4049,94404,-122.2619095,37.54088
7292,6037143901,4068,91604,-118.4000483,34.1321322
7293,6073008101,4009,92037,-117.2778263,32.8329093
7294,6083001906,5870,93105,-120.020725,34.5630379
7295,6065044928,3443,92211,-116.3388596,33.7388712
7296,6083001706,4693,93108,-119.5131625,34.4413978
7297,6057001204,2832,96161,-120.2644328,39.333391
7298,6061020605,5826,95746,-121.1936951,38.73169
7299,6073008356,3629,92126,-117.1397621,32.9209153
7300,6085510900,5354,94306,-122.1296816,37.4277012
7301,6037460502,4417,91011,-118.1950103,34.2062405
7302,6013334006,4767,94521,-121.9871443,37.9518749
7303,6059063009,1674,92660,-117.8908902,33.6491716
7305,6083002926,5328,93117,-119.8606431,34.4130776
